time_hr,solid_pressurizer,bubble_phase,pressure_psia,pzr_level_pct,pzr_mass_lbm,pzr_total_enthalpy_btu,closure_phase_fraction
2.275014,1,NONE,368.917800,100.000000,110527.200000,10120390.000000,0.000000
2.277792,1,NONE,368.694600,100.000000,110527.200000,10120390.000000,0.000000
2.280570,1,NONE,368.387900,100.000000,110527.200000,10120390.000000,0.000000
2.283347,1,NONE,368.015700,100.000000,110527.200000,10120390.000000,0.000000
2.286125,1,NONE,367.602100,100.000000,110527.200000,10120390.000000,0.000000
2.288903,1,NONE,367.168500,100.000000,110527.200000,10120390.000000,0.000000
2.291681,1,NONE,366.738600,100.000000,110527.200000,10120390.000000,0.000000
2.294459,1,NONE,366.333000,100.000000,110527.200000,10120390.000000,0.000000
2.297236,1,NONE,365.690400,100.000000,110527.200000,10120390.000000,0.000000
2.300014,1,NONE,365.106200,100.000000,110527.200000,10120390.000000,0.000000
2.302792,1,NONE,364.592900,100.000000,110527.200000,10120390.000000,0.000000
2.305570,1,NONE,363.961100,100.000000,110527.200000,10120390.000000,0.000000
2.308348,1,NONE,363.411900,100.000000,110527.200000,10120390.000000,0.000000
2.311126,1,NONE,362.812800,100.000000,110527.200000,10120390.000000,0.000000
2.313903,1,NONE,362.290900,100.000000,110527.200000,10120390.000000,0.000000
2.316681,1,NONE,361.838700,100.000000,110527.200000,10120390.000000,0.000000
2.319459,1,NONE,361.489300,100.000000,110527.200000,10120390.000000,0.000000
2.322237,1,NONE,361.268400,100.000000,110527.200000,10120390.000000,0.000000
2.325015,1,NONE,361.167400,100.000000,110527.200000,10120390.000000,0.000000
2.327792,1,NONE,361.170600,100.000000,110527.200000,10120390.000000,0.000000
2.330570,1,NONE,361.287500,100.000000,110527.200000,10120390.000000,0.000000
2.333348,1,NONE,361.503600,100.000000,110527.200000,10120390.000000,0.000000
2.336126,1,NONE,361.805500,100.000000,110527.200000,10120390.000000,0.000000
2.338904,1,NONE,362.173900,100.000000,110527.200000,10120390.000000,0.000000
2.341681,1,NONE,362.584400,100.000000,110527.200000,10120390.000000,0.000000
2.344459,1,NONE,363.014300,100.000000,110527.200000,10120390.000000,0.000000
2.347237,1,NONE,363.444100,100.000000,110527.200000,10120390.000000,0.000000
2.350015,1,NONE,363.852000,100.000000,110527.200000,10120390.000000,0.000000
2.352793,1,NONE,364.219400,100.000000,110527.200000,10120390.000000,0.000000
2.355571,1,NONE,364.771700,100.000000,110527.200000,10120390.000000,0.000000
2.358348,1,NONE,365.468500,100.000000,110527.200000,10120390.000000,0.000000
2.361126,1,NONE,366.087900,100.000000,110527.200000,10120390.000000,0.000000
2.363904,1,NONE,366.776600,100.000000,110527.200000,10120390.000000,0.000000
2.366682,1,NONE,367.384400,100.000000,110527.200000,10120390.000000,0.000000
2.369460,1,NONE,367.915400,100.000000,110527.200000,10120390.000000,0.000000
2.372237,1,NONE,368.436300,100.000000,110527.200000,10120390.000000,0.000000
2.375015,1,NONE,368.870400,100.000000,110527.200000,10120390.000000,0.000000
2.377793,1,NONE,369.173100,100.000000,110527.200000,10120390.000000,0.000000
2.380571,1,NONE,369.359100,100.000000,110527.200000,10120390.000000,0.000000
2.383349,1,NONE,369.415300,100.000000,110527.200000,10120390.000000,0.000000
2.386127,1,NONE,369.356900,100.000000,110527.200000,10120390.000000,0.000000
2.388904,1,NONE,369.198600,100.000000,110527.200000,10120390.000000,0.000000
2.391682,1,NONE,368.942300,100.000000,110527.200000,10120390.000000,0.000000
2.394460,1,NONE,368.604200,100.000000,110527.200000,10120390.000000,0.000000
2.397238,1,NONE,368.209400,100.000000,110527.200000,10120390.000000,0.000000
2.400016,1,NONE,367.779800,100.000000,110527.200000,10120390.000000,0.000000
2.402793,1,NONE,367.340000,100.000000,110527.200000,10120390.000000,0.000000
2.405571,1,NONE,366.911600,100.000000,110527.200000,10120390.000000,0.000000
2.408349,1,NONE,366.513400,100.000000,110527.200000,10120390.000000,0.000000
2.411127,1,NONE,365.866200,100.000000,110527.200000,10120390.000000,0.000000
2.413905,1,NONE,365.283300,100.000000,110527.200000,10120390.000000,0.000000
2.416682,1,NONE,364.775400,100.000000,110527.200000,10120390.000000,0.000000
2.419460,1,NONE,364.138900,100.000000,110527.200000,10120390.000000,0.000000
2.422238,1,NONE,363.585900,100.000000,110527.200000,10120390.000000,0.000000
2.425016,1,NONE,362.969800,100.000000,110527.200000,10120390.000000,0.000000
2.427794,1,NONE,362.429400,100.000000,110527.200000,10120390.000000,0.000000
2.430572,1,NONE,361.946000,100.000000,110527.200000,10120390.000000,0.000000
2.433349,1,NONE,361.551800,100.000000,110527.200000,10120390.000000,0.000000
2.436127,1,NONE,361.270800,100.000000,110527.200000,10120390.000000,0.000000
2.438905,1,NONE,361.110400,100.000000,110527.200000,10120390.000000,0.000000
2.441683,1,NONE,361.054800,100.000000,110527.200000,10120390.000000,0.000000
2.444461,1,NONE,361.115800,100.000000,110527.200000,10120390.000000,0.000000
2.447238,1,NONE,361.279300,100.000000,110527.200000,10120390.000000,0.000000
2.450016,1,NONE,361.534400,100.000000,110527.200000,10120390.000000,0.000000
2.452794,1,NONE,361.864200,100.000000,110527.200000,10120390.000000,0.000000
2.455572,1,NONE,362.247400,100.000000,110527.200000,10120390.000000,0.000000
2.458350,1,NONE,362.661300,100.000000,110527.200000,10120390.000000,0.000000
2.461128,1,NONE,363.086100,100.000000,110527.200000,10120390.000000,0.000000
2.463905,1,NONE,363.499500,100.000000,110527.200000,10120390.000000,0.000000
2.466683,1,NONE,363.882600,100.000000,110527.200000,10120390.000000,0.000000
2.469461,1,NONE,364.479400,100.000000,110527.200000,10120390.000000,0.000000
2.472239,1,NONE,365.014400,100.000000,110527.200000,10120390.000000,0.000000
2.475017,1,NONE,365.685100,100.000000,110527.200000,10120390.000000,0.000000
2.477794,1,NONE,366.278100,100.000000,110527.200000,10120390.000000,0.000000
2.480572,1,NONE,366.935700,100.000000,110527.200000,10120390.000000,0.000000
2.483350,1,NONE,367.515700,100.000000,110527.200000,10120390.000000,0.000000
2.486128,1,NONE,368.023700,100.000000,110527.200000,10120390.000000,0.000000
2.488906,1,NONE,368.458700,100.000000,110527.200000,10120390.000000,0.000000
2.491683,1,NONE,368.792100,100.000000,110527.200000,10120390.000000,0.000000
2.494461,1,NONE,368.999300,100.000000,110527.200000,10120390.000000,0.000000
2.497239,1,NONE,369.095000,100.000000,110527.200000,10120390.000000,0.000000
2.500017,1,NONE,369.067000,100.000000,110527.200000,10120390.000000,0.000000
2.502795,1,NONE,368.930000,100.000000,110527.200000,10120390.000000,0.000000
2.505573,1,NONE,368.697600,100.000000,110527.200000,10120390.000000,0.000000
2.508350,1,NONE,368.383500,100.000000,110527.200000,10120390.000000,0.000000
2.511128,1,NONE,368.006900,100.000000,110527.200000,10120390.000000,0.000000
2.513906,1,NONE,367.591600,100.000000,110527.200000,10120390.000000,0.000000
2.516684,1,NONE,367.158700,100.000000,110527.200000,10120390.000000,0.000000
2.519462,1,NONE,366.731400,100.000000,110527.200000,10120390.000000,0.000000
2.522239,1,NONE,366.330400,100.000000,110527.200000,10120390.000000,0.000000
2.525017,1,NONE,365.694700,100.000000,110527.200000,10120390.000000,0.000000
2.527795,1,NONE,365.118600,100.000000,110527.200000,10120390.000000,0.000000
2.530573,1,NONE,364.613900,100.000000,110527.200000,10120390.000000,0.000000
2.533351,1,NONE,363.992400,100.000000,110527.200000,10120390.000000,0.000000
2.536129,1,NONE,363.453000,100.000000,110527.200000,10120390.000000,0.000000
2.538906,1,NONE,362.864000,100.000000,110527.200000,10120390.000000,0.000000
2.541684,1,NONE,362.350900,100.000000,110527.200000,10120390.000000,0.000000
2.544462,1,NONE,361.905600,100.000000,110527.200000,10120390.000000,0.000000
2.547240,1,NONE,361.560400,100.000000,110527.200000,10120390.000000,0.000000
2.550018,1,NONE,361.339800,100.000000,110527.200000,10120390.000000,0.000000
2.552795,1,NONE,361.236700,100.000000,110527.200000,10120390.000000,0.000000
2.555573,1,NONE,361.235500,100.000000,110527.200000,10120390.000000,0.000000
2.558351,1,NONE,361.345800,100.000000,110527.200000,10120390.000000,0.000000
2.561129,1,NONE,361.553100,100.000000,110527.200000,10120390.000000,0.000000
2.563907,1,NONE,361.844600,100.000000,110527.200000,10120390.000000,0.000000
2.566684,1,NONE,362.201500,100.000000,110527.200000,10120390.000000,0.000000
2.569462,1,NONE,362.600300,100.000000,110527.200000,10120390.000000,0.000000
2.572240,1,NONE,363.019000,100.000000,110527.200000,10120390.000000,0.000000
2.575018,1,NONE,363.438100,100.000000,110527.200000,10120390.000000,0.000000
2.577796,1,NONE,363.836800,100.000000,110527.200000,10120390.000000,0.000000
2.580574,1,NONE,364.196800,100.000000,110527.200000,10120390.000000,0.000000
2.583351,1,NONE,364.740100,100.000000,110527.200000,10120390.000000,0.000000
2.586129,1,NONE,365.427200,100.000000,110527.200000,10120390.000000,0.000000
2.588907,1,NONE,366.039600,100.000000,110527.200000,10120390.000000,0.000000
2.591685,1,NONE,366.573400,100.000000,110527.200000,10120390.000000,0.000000
2.594463,1,NONE,367.146400,100.000000,110527.200000,10120390.000000,0.000000
2.597240,1,NONE,367.732100,100.000000,110527.200000,10120390.000000,0.000000
2.600018,1,NONE,368.250500,100.000000,110527.200000,10120390.000000,0.000000
2.602796,1,NONE,368.686500,100.000000,110527.200000,10120390.000000,0.000000
2.605574,1,NONE,368.993500,100.000000,110527.200000,10120390.000000,0.000000
2.608352,1,NONE,369.185500,100.000000,110527.200000,10120390.000000,0.000000
2.611130,1,NONE,369.277400,100.000000,110527.200000,10120390.000000,0.000000
2.613907,1,NONE,369.261800,100.000000,110527.200000,10120390.000000,0.000000
2.616685,1,NONE,369.136300,100.000000,110527.200000,10120390.000000,0.000000
2.619463,1,NONE,368.913600,100.000000,110527.200000,10120390.000000,0.000000
2.622241,1,NONE,368.609200,100.000000,110527.200000,10120390.000000,0.000000
2.625019,1,NONE,368.247500,100.000000,110527.200000,10120390.000000,0.000000
2.627796,1,NONE,367.850000,100.000000,110527.200000,10120390.000000,0.000000
2.630574,1,NONE,367.435700,100.000000,110527.200000,10120390.000000,0.000000
2.633352,1,NONE,367.024600,100.000000,110527.200000,10120390.000000,0.000000
2.636130,1,NONE,366.637500,100.000000,110527.200000,10120390.000000,0.000000
2.638908,1,NONE,365.998200,100.000000,110527.200000,10120390.000000,0.000000
2.641685,1,NONE,365.416500,100.000000,110527.200000,10120390.000000,0.000000
2.644463,1,NONE,364.903300,100.000000,110527.200000,10120390.000000,0.000000
2.647241,1,NONE,364.250800,100.000000,110527.200000,10120390.000000,0.000000
2.650019,1,NONE,363.676600,100.000000,110527.200000,10120390.000000,0.000000
2.652797,1,NONE,363.027900,100.000000,110527.200000,10120390.000000,0.000000
2.655575,1,NONE,362.452200,100.000000,110527.200000,10120390.000000,0.000000
2.658352,1,NONE,361.922200,100.000000,110527.200000,10120390.000000,0.000000
2.661130,1,NONE,361.470600,100.000000,110527.200000,10120390.000000,0.000000
2.663908,1,NONE,361.123300,100.000000,110527.200000,10120390.000000,0.000000
2.666686,1,NONE,360.899000,100.000000,110527.200000,10120390.000000,0.000000
2.669464,1,NONE,360.783000,100.000000,110527.200000,10120390.000000,0.000000
2.672241,1,NONE,360.789500,100.000000,110527.200000,10120390.000000,0.000000
2.675019,1,NONE,360.904500,100.000000,110527.200000,10120390.000000,0.000000
2.677797,1,NONE,361.119600,100.000000,110527.200000,10120390.000000,0.000000
2.680575,1,NONE,361.419900,100.000000,110527.200000,10120390.000000,0.000000
2.683353,1,NONE,361.785900,100.000000,110527.200000,10120390.000000,0.000000
2.686131,1,NONE,362.194400,100.000000,110527.200000,10120390.000000,0.000000
2.688908,1,NONE,362.625000,100.000000,110527.200000,10120390.000000,0.000000
2.691686,1,NONE,363.054700,100.000000,110527.200000,10120390.000000,0.000000
2.694464,1,NONE,363.463200,100.000000,110527.200000,10120390.000000,0.000000
2.697242,1,NONE,363.831700,100.000000,110527.200000,10120390.000000,0.000000
2.700020,1,NONE,364.413100,100.000000,110527.200000,10120390.000000,0.000000
2.702797,1,NONE,364.926100,100.000000,110527.200000,10120390.000000,0.000000
2.705575,1,NONE,365.573600,100.000000,110527.200000,10120390.000000,0.000000
2.708353,1,NONE,366.140600,100.000000,110527.200000,10120390.000000,0.000000
2.711131,1,NONE,366.773200,100.000000,110527.200000,10120390.000000,0.000000
2.713909,1,NONE,367.329500,100.000000,110527.200000,10120390.000000,0.000000
2.716686,1,NONE,367.904700,100.000000,110527.200000,10120390.000000,0.000000
2.719464,1,NONE,368.415200,100.000000,110527.200000,10120390.000000,0.000000
