time_hr,solid_pressurizer,bubble_phase,pressure_psia,pzr_level_pct,pzr_mass_lbm,pzr_total_enthalpy_btu,closure_phase_fraction
0.066667,1,NONE,127.258400,100.000000,110527.200000,10120390.000000,0.000000
0.069444,1,NONE,128.169300,100.000000,110527.200000,10120390.000000,0.000000
0.072222,1,NONE,129.080700,100.000000,110527.200000,10120390.000000,0.000000
0.075000,1,NONE,129.992600,100.000000,110527.200000,10120390.000000,0.000000
0.077778,1,NONE,130.904800,100.000000,110527.200000,10120390.000000,0.000000
0.080556,1,NONE,131.817400,100.000000,110527.200000,10120390.000000,0.000000
0.083333,1,NONE,132.730400,100.000000,110527.200000,10120390.000000,0.000000
0.086111,1,NONE,133.643600,100.000000,110527.200000,10120390.000000,0.000000
0.088889,1,NONE,134.557300,100.000000,110527.200000,10120390.000000,0.000000
0.091667,1,NONE,135.471200,100.000000,110527.200000,10120390.000000,0.000000
0.094444,1,NONE,136.385500,100.000000,110527.200000,10120390.000000,0.000000
0.097222,1,NONE,137.300100,100.000000,110527.200000,10120390.000000,0.000000
0.100000,1,NONE,138.215000,100.000000,110527.200000,10120390.000000,0.000000
0.102778,1,NONE,139.130200,100.000000,110527.200000,10120390.000000,0.000000
0.105556,1,NONE,140.045800,100.000000,110527.200000,10120390.000000,0.000000
0.108333,1,NONE,140.961700,100.000000,110527.200000,10120390.000000,0.000000
0.111111,1,NONE,141.877900,100.000000,110527.200000,10120390.000000,0.000000
0.113889,1,NONE,142.794400,100.000000,110527.200000,10120390.000000,0.000000
0.116667,1,NONE,143.711200,100.000000,110527.200000,10120390.000000,0.000000
0.119444,1,NONE,144.628400,100.000000,110527.200000,10120390.000000,0.000000
0.122222,1,NONE,145.545900,100.000000,110527.200000,10120390.000000,0.000000
0.125000,1,NONE,146.463700,100.000000,110527.200000,10120390.000000,0.000000
0.127778,1,NONE,147.381800,100.000000,110527.200000,10120390.000000,0.000000
0.130556,1,NONE,148.300200,100.000000,110527.200000,10120390.000000,0.000000
0.133333,1,NONE,149.219000,100.000000,110527.200000,10120390.000000,0.000000
0.136111,1,NONE,150.138100,100.000000,110527.200000,10120390.000000,0.000000
0.138889,1,NONE,151.057500,100.000000,110527.200000,10120390.000000,0.000000
0.141667,1,NONE,151.977300,100.000000,110527.200000,10120390.000000,0.000000
0.144445,1,NONE,152.897300,100.000000,110527.200000,10120390.000000,0.000000
0.147222,1,NONE,153.817700,100.000000,110527.200000,10120390.000000,0.000000
0.150000,1,NONE,154.738400,100.000000,110527.200000,10120390.000000,0.000000
0.152778,1,NONE,155.659400,100.000000,110527.200000,10120390.000000,0.000000
0.155556,1,NONE,156.580800,100.000000,110527.200000,10120390.000000,0.000000
0.158333,1,NONE,157.502400,100.000000,110527.200000,10120390.000000,0.000000
0.161111,1,NONE,158.424400,100.000000,110527.200000,10120390.000000,0.000000
0.163889,1,NONE,159.346700,100.000000,110527.200000,10120390.000000,0.000000
0.166667,1,NONE,160.269400,100.000000,110527.200000,10120390.000000,0.000000
0.169445,1,NONE,161.192300,100.000000,110527.200000,10120390.000000,0.000000
0.172222,1,NONE,162.115600,100.000000,110527.200000,10120390.000000,0.000000
0.175000,1,NONE,163.039200,100.000000,110527.200000,10120390.000000,0.000000
0.177778,1,NONE,163.963100,100.000000,110527.200000,10120390.000000,0.000000
0.180556,1,NONE,164.887300,100.000000,110527.200000,10120390.000000,0.000000
0.183334,1,NONE,165.811900,100.000000,110527.200000,10120390.000000,0.000000
0.186111,1,NONE,166.736700,100.000000,110527.200000,10120390.000000,0.000000
0.188889,1,NONE,167.661900,100.000000,110527.200000,10120390.000000,0.000000
0.191667,1,NONE,168.587400,100.000000,110527.200000,10120390.000000,0.000000
0.194445,1,NONE,169.513300,100.000000,110527.200000,10120390.000000,0.000000
0.197222,1,NONE,170.439500,100.000000,110527.200000,10120390.000000,0.000000
0.200000,1,NONE,171.365900,100.000000,110527.200000,10120390.000000,0.000000
0.202778,1,NONE,172.292700,100.000000,110527.200000,10120390.000000,0.000000
0.205556,1,NONE,173.219800,100.000000,110527.200000,10120390.000000,0.000000
0.208334,1,NONE,174.147300,100.000000,110527.200000,10120390.000000,0.000000
0.211111,1,NONE,175.075000,100.000000,110527.200000,10120390.000000,0.000000
0.213889,1,NONE,176.003100,100.000000,110527.200000,10120390.000000,0.000000
0.216667,1,NONE,176.931500,100.000000,110527.200000,10120390.000000,0.000000
0.219445,1,NONE,177.860200,100.000000,110527.200000,10120390.000000,0.000000
0.222223,1,NONE,178.789200,100.000000,110527.200000,10120390.000000,0.000000
0.225000,1,NONE,179.718600,100.000000,110527.200000,10120390.000000,0.000000
0.227778,1,NONE,180.648300,100.000000,110527.200000,10120390.000000,0.000000
0.230556,1,NONE,181.578300,100.000000,110527.200000,10120390.000000,0.000000
0.233334,1,NONE,182.508600,100.000000,110527.200000,10120390.000000,0.000000
0.236111,1,NONE,183.439300,100.000000,110527.200000,10120390.000000,0.000000
0.238889,1,NONE,184.370200,100.000000,110527.200000,10120390.000000,0.000000
0.241667,1,NONE,185.301500,100.000000,110527.200000,10120390.000000,0.000000
0.244445,1,NONE,186.233100,100.000000,110527.200000,10120390.000000,0.000000
0.247223,1,NONE,187.165100,100.000000,110527.200000,10120390.000000,0.000000
0.250000,1,NONE,188.097300,100.000000,110527.200000,10120390.000000,0.000000
0.252778,1,NONE,189.029900,100.000000,110527.200000,10120390.000000,0.000000
0.255556,1,NONE,189.962800,100.000000,110527.200000,10120390.000000,0.000000
0.258334,1,NONE,190.896000,100.000000,110527.200000,10120390.000000,0.000000
0.261112,1,NONE,191.829500,100.000000,110527.200000,10120390.000000,0.000000
0.263889,1,NONE,192.763300,100.000000,110527.200000,10120390.000000,0.000000
0.266667,1,NONE,193.697500,100.000000,110527.200000,10120390.000000,0.000000
0.269445,1,NONE,194.632000,100.000000,110527.200000,10120390.000000,0.000000
0.272223,1,NONE,195.566800,100.000000,110527.200000,10120390.000000,0.000000
0.275000,1,NONE,196.502000,100.000000,110527.200000,10120390.000000,0.000000
0.277778,1,NONE,197.437400,100.000000,110527.200000,10120390.000000,0.000000
0.280556,1,NONE,198.373200,100.000000,110527.200000,10120390.000000,0.000000
0.283334,1,NONE,199.309300,100.000000,110527.200000,10120390.000000,0.000000
0.286112,1,NONE,200.245700,100.000000,110527.200000,10120390.000000,0.000000
0.288889,1,NONE,201.182400,100.000000,110527.200000,10120390.000000,0.000000
0.291667,1,NONE,202.119500,100.000000,110527.200000,10120390.000000,0.000000
0.294445,1,NONE,203.056900,100.000000,110527.200000,10120390.000000,0.000000
0.297223,1,NONE,203.994600,100.000000,110527.200000,10120390.000000,0.000000
0.300001,1,NONE,204.932600,100.000000,110527.200000,10120390.000000,0.000000
0.302778,1,NONE,205.870900,100.000000,110527.200000,10120390.000000,0.000000
0.305556,1,NONE,206.809600,100.000000,110527.200000,10120390.000000,0.000000
0.308334,1,NONE,207.748500,100.000000,110527.200000,10120390.000000,0.000000
0.311112,1,NONE,208.687800,100.000000,110527.200000,10120390.000000,0.000000
0.313889,1,NONE,209.627400,100.000000,110527.200000,10120390.000000,0.000000
0.316667,1,NONE,210.567400,100.000000,110527.200000,10120390.000000,0.000000
0.319445,1,NONE,211.507600,100.000000,110527.200000,10120390.000000,0.000000
0.322223,1,NONE,212.448200,100.000000,110527.200000,10120390.000000,0.000000
0.325001,1,NONE,213.389100,100.000000,110527.200000,10120390.000000,0.000000
0.327778,1,NONE,214.330300,100.000000,110527.200000,10120390.000000,0.000000
0.330556,1,NONE,215.271800,100.000000,110527.200000,10120390.000000,0.000000
0.333334,1,NONE,216.213700,100.000000,110527.200000,10120390.000000,0.000000
0.336112,1,NONE,217.155800,100.000000,110527.200000,10120390.000000,0.000000
0.338889,1,NONE,218.098300,100.000000,110527.200000,10120390.000000,0.000000
0.341667,1,NONE,219.041100,100.000000,110527.200000,10120390.000000,0.000000
0.344445,1,NONE,219.984200,100.000000,110527.200000,10120390.000000,0.000000
0.347223,1,NONE,220.927700,100.000000,110527.200000,10120390.000000,0.000000
0.350001,1,NONE,221.871500,100.000000,110527.200000,10120390.000000,0.000000
0.352778,1,NONE,222.815600,100.000000,110527.200000,10120390.000000,0.000000
0.355556,1,NONE,223.760000,100.000000,110527.200000,10120390.000000,0.000000
0.358334,1,NONE,224.704700,100.000000,110527.200000,10120390.000000,0.000000
0.361112,1,NONE,225.649800,100.000000,110527.200000,10120390.000000,0.000000
0.363890,1,NONE,226.595200,100.000000,110527.200000,10120390.000000,0.000000
0.366667,1,NONE,227.540900,100.000000,110527.200000,10120390.000000,0.000000
0.369445,1,NONE,228.486800,100.000000,110527.200000,10120390.000000,0.000000
0.372223,1,NONE,229.433200,100.000000,110527.200000,10120390.000000,0.000000
0.375001,1,NONE,230.379800,100.000000,110527.200000,10120390.000000,0.000000
0.377778,1,NONE,231.326800,100.000000,110527.200000,10120390.000000,0.000000
0.380556,1,NONE,232.274100,100.000000,110527.200000,10120390.000000,0.000000
0.383334,1,NONE,233.221700,100.000000,110527.200000,10120390.000000,0.000000
0.386112,1,NONE,234.169600,100.000000,110527.200000,10120390.000000,0.000000
0.388890,1,NONE,235.117900,100.000000,110527.200000,10120390.000000,0.000000
0.391667,1,NONE,236.066500,100.000000,110527.200000,10120390.000000,0.000000
0.394445,1,NONE,237.015300,100.000000,110527.200000,10120390.000000,0.000000
0.397223,1,NONE,237.964600,100.000000,110527.200000,10120390.000000,0.000000
0.400001,1,NONE,238.914100,100.000000,110527.200000,10120390.000000,0.000000
0.402779,1,NONE,239.863900,100.000000,110527.200000,10120390.000000,0.000000
0.405556,1,NONE,240.814100,100.000000,110527.200000,10120390.000000,0.000000
0.408334,1,NONE,241.764600,100.000000,110527.200000,10120390.000000,0.000000
0.411112,1,NONE,242.715400,100.000000,110527.200000,10120390.000000,0.000000
0.413890,1,NONE,243.666500,100.000000,110527.200000,10120390.000000,0.000000
0.416667,1,NONE,244.618000,100.000000,110527.200000,10120390.000000,0.000000
0.419445,1,NONE,245.569700,100.000000,110527.200000,10120390.000000,0.000000
0.422223,1,NONE,246.521700,100.000000,110527.200000,10120390.000000,0.000000
0.425001,1,NONE,247.474200,100.000000,110527.200000,10120390.000000,0.000000
0.427779,1,NONE,248.426900,100.000000,110527.200000,10120390.000000,0.000000
0.430556,1,NONE,249.379900,100.000000,110527.200000,10120390.000000,0.000000
0.433334,1,NONE,250.333300,100.000000,110527.200000,10120390.000000,0.000000
0.436112,1,NONE,251.286900,100.000000,110527.200000,10120390.000000,0.000000
0.438890,1,NONE,252.241000,100.000000,110527.200000,10120390.000000,0.000000
0.441668,1,NONE,253.195300,100.000000,110527.200000,10120390.000000,0.000000
0.444445,1,NONE,254.149900,100.000000,110527.200000,10120390.000000,0.000000
0.447223,1,NONE,255.104900,100.000000,110527.200000,10120390.000000,0.000000
0.450001,1,NONE,256.060100,100.000000,110527.200000,10120390.000000,0.000000
0.452779,1,NONE,257.015700,100.000000,110527.200000,10120390.000000,0.000000
0.455556,1,NONE,257.971600,100.000000,110527.200000,10120390.000000,0.000000
0.458334,1,NONE,258.927900,100.000000,110527.200000,10120390.000000,0.000000
0.461112,1,NONE,259.884400,100.000000,110527.200000,10120390.000000,0.000000
0.463890,1,NONE,260.841200,100.000000,110527.200000,10120390.000000,0.000000
0.466668,1,NONE,261.798500,100.000000,110527.200000,10120390.000000,0.000000
0.469445,1,NONE,262.756000,100.000000,110527.200000,10120390.000000,0.000000
0.472223,1,NONE,263.713800,100.000000,110527.200000,10120390.000000,0.000000
0.475001,1,NONE,264.672000,100.000000,110527.200000,10120390.000000,0.000000
0.477779,1,NONE,265.630500,100.000000,110527.200000,10120390.000000,0.000000
0.480557,1,NONE,266.589200,100.000000,110527.200000,10120390.000000,0.000000
0.483334,1,NONE,267.548300,100.000000,110527.200000,10120390.000000,0.000000
0.486112,1,NONE,268.507700,100.000000,110527.200000,10120390.000000,0.000000
0.488890,1,NONE,269.467500,100.000000,110527.200000,10120390.000000,0.000000
0.491668,1,NONE,270.427500,100.000000,110527.200000,10120390.000000,0.000000
0.494445,1,NONE,271.387900,100.000000,110527.200000,10120390.000000,0.000000
0.497223,1,NONE,272.348600,100.000000,110527.200000,10120390.000000,0.000000
0.500001,1,NONE,273.309700,100.000000,110527.200000,10120390.000000,0.000000
0.502779,1,NONE,274.271000,100.000000,110527.200000,10120390.000000,0.000000
0.505557,1,NONE,275.232700,100.000000,110527.200000,10120390.000000,0.000000
0.508334,1,NONE,276.194700,100.000000,110527.200000,10120390.000000,0.000000
0.511112,1,NONE,277.156900,100.000000,110527.200000,10120390.000000,0.000000
0.513890,1,NONE,278.119500,100.000000,110527.200000,10120390.000000,0.000000
0.516668,1,NONE,279.082500,100.000000,110527.200000,10120390.000000,0.000000
0.519445,1,NONE,280.045700,100.000000,110527.200000,10120390.000000,0.000000
0.522223,1,NONE,281.009300,100.000000,110527.200000,10120390.000000,0.000000
0.525001,1,NONE,281.973100,100.000000,110527.200000,10120390.000000,0.000000
0.527779,1,NONE,282.937400,100.000000,110527.200000,10120390.000000,0.000000
0.530556,1,NONE,283.901900,100.000000,110527.200000,10120390.000000,0.000000
0.533334,1,NONE,284.866800,100.000000,110527.200000,10120390.000000,0.000000
0.536112,1,NONE,285.831900,100.000000,110527.200000,10120390.000000,0.000000
0.538890,1,NONE,286.797500,100.000000,110527.200000,10120390.000000,0.000000
0.541667,1,NONE,287.763200,100.000000,110527.200000,10120390.000000,0.000000
0.544445,1,NONE,288.729300,100.000000,110527.200000,10120390.000000,0.000000
0.547223,1,NONE,289.695800,100.000000,110527.200000,10120390.000000,0.000000
0.550001,1,NONE,290.662600,100.000000,110527.200000,10120390.000000,0.000000
0.552778,1,NONE,291.629600,100.000000,110527.200000,10120390.000000,0.000000
0.555556,1,NONE,292.597000,100.000000,110527.200000,10120390.000000,0.000000
0.558334,1,NONE,293.564700,100.000000,110527.200000,10120390.000000,0.000000
0.561112,1,NONE,294.532800,100.000000,110527.200000,10120390.000000,0.000000
0.563889,1,NONE,295.501100,100.000000,110527.200000,10120390.000000,0.000000
0.566667,1,NONE,296.469800,100.000000,110527.200000,10120390.000000,0.000000
0.569445,1,NONE,297.438800,100.000000,110527.200000,10120390.000000,0.000000
0.572223,1,NONE,298.408100,100.000000,110527.200000,10120390.000000,0.000000
0.575000,1,NONE,299.377700,100.000000,110527.200000,10120390.000000,0.000000
0.577778,1,NONE,300.347600,100.000000,110527.200000,10120390.000000,0.000000
0.580556,1,NONE,301.317900,100.000000,110527.200000,10120390.000000,0.000000
0.583334,1,NONE,302.288500,100.000000,110527.200000,10120390.000000,0.000000
0.586111,1,NONE,303.259400,100.000000,110527.200000,10120390.000000,0.000000
0.588889,1,NONE,304.230600,100.000000,110527.200000,10120390.000000,0.000000
0.591667,1,NONE,305.202100,100.000000,110527.200000,10120390.000000,0.000000
0.594445,1,NONE,306.174000,100.000000,110527.200000,10120390.000000,0.000000
0.597222,1,NONE,307.146100,100.000000,110527.200000,10120390.000000,0.000000
0.600000,1,NONE,308.118700,100.000000,110527.200000,10120390.000000,0.000000
0.602778,1,NONE,309.091400,100.000000,110527.200000,10120390.000000,0.000000
0.605556,1,NONE,310.064500,100.000000,110527.200000,10120390.000000,0.000000
0.608333,1,NONE,311.038000,100.000000,110527.200000,10120390.000000,0.000000
0.611111,1,NONE,312.011800,100.000000,110527.200000,10120390.000000,0.000000
0.613889,1,NONE,312.985800,100.000000,110527.200000,10120390.000000,0.000000
0.616667,1,NONE,313.960200,100.000000,110527.200000,10120390.000000,0.000000
0.619444,1,NONE,314.935000,100.000000,110527.200000,10120390.000000,0.000000
0.622222,1,NONE,315.910000,100.000000,110527.200000,10120390.000000,0.000000
0.625000,1,NONE,316.885400,100.000000,110527.200000,10120390.000000,0.000000
0.627778,1,NONE,317.861100,100.000000,110527.200000,10120390.000000,0.000000
0.630556,1,NONE,318.837100,100.000000,110527.200000,10120390.000000,0.000000
0.633333,1,NONE,319.813400,100.000000,110527.200000,10120390.000000,0.000000
0.636111,1,NONE,320.790000,100.000000,110527.200000,10120390.000000,0.000000
0.638889,1,NONE,321.766900,100.000000,110527.200000,10120390.000000,0.000000
0.641667,1,NONE,322.744200,100.000000,110527.200000,10120390.000000,0.000000
0.644444,1,NONE,323.721800,100.000000,110527.200000,10120390.000000,0.000000
0.647222,1,NONE,324.699700,100.000000,110527.200000,10120390.000000,0.000000
0.650000,1,NONE,325.677900,100.000000,110527.200000,10120390.000000,0.000000
0.652778,1,NONE,326.656500,100.000000,110527.200000,10120390.000000,0.000000
0.655555,1,NONE,327.635300,100.000000,110527.200000,10120390.000000,0.000000
0.658333,1,NONE,328.614500,100.000000,110527.200000,10120390.000000,0.000000
0.661111,1,NONE,329.594100,100.000000,110527.200000,10120390.000000,0.000000
0.663889,1,NONE,330.573800,100.000000,110527.200000,10120390.000000,0.000000
0.666666,1,NONE,331.553900,100.000000,110527.200000,10120390.000000,0.000000
0.669444,1,NONE,332.534400,100.000000,110527.200000,10120390.000000,0.000000
0.672222,1,NONE,333.515200,100.000000,110527.200000,10120390.000000,0.000000
0.675000,1,NONE,334.496200,100.000000,110527.200000,10120390.000000,0.000000
0.677777,1,NONE,335.477600,100.000000,110527.200000,10120390.000000,0.000000
0.680555,1,NONE,336.459400,100.000000,110527.200000,10120390.000000,0.000000
0.683333,1,NONE,337.441400,100.000000,110527.200000,10120390.000000,0.000000
0.686111,1,NONE,338.423800,100.000000,110527.200000,10120390.000000,0.000000
0.688888,1,NONE,339.406400,100.000000,110527.200000,10120390.000000,0.000000
0.691666,1,NONE,340.389400,100.000000,110527.200000,10120390.000000,0.000000
0.694444,1,NONE,341.372700,100.000000,110527.200000,10120390.000000,0.000000
0.697222,1,NONE,342.356300,100.000000,110527.200000,10120390.000000,0.000000
0.699999,1,NONE,343.340300,100.000000,110527.200000,10120390.000000,0.000000
0.702777,1,NONE,344.324600,100.000000,110527.200000,10120390.000000,0.000000
0.705555,1,NONE,345.309100,100.000000,110527.200000,10120390.000000,0.000000
0.708333,1,NONE,346.294200,100.000000,110527.200000,10120390.000000,0.000000
0.711110,1,NONE,347.279700,100.000000,110527.200000,10120390.000000,0.000000
0.713888,1,NONE,348.265400,100.000000,110527.200000,10120390.000000,0.000000
0.716666,1,NONE,349.251500,100.000000,110527.200000,10120390.000000,0.000000
0.719444,1,NONE,350.237900,100.000000,110527.200000,10120390.000000,0.000000
0.722221,1,NONE,351.224600,100.000000,110527.200000,10120390.000000,0.000000
0.724999,1,NONE,352.211600,100.000000,110527.200000,10120390.000000,0.000000
0.727777,1,NONE,353.198900,100.000000,110527.200000,10120390.000000,0.000000
0.730555,1,NONE,354.186600,100.000000,110527.200000,10120390.000000,0.000000
0.733332,1,NONE,355.174600,100.000000,110527.200000,10120390.000000,0.000000
0.736110,1,NONE,356.162800,100.000000,110527.200000,10120390.000000,0.000000
0.738888,1,NONE,357.151400,100.000000,110527.200000,10120390.000000,0.000000
0.741666,1,NONE,358.140400,100.000000,110527.200000,10120390.000000,0.000000
0.744443,1,NONE,359.129700,100.000000,110527.200000,10120390.000000,0.000000
0.747221,1,NONE,360.119200,100.000000,110527.200000,10120390.000000,0.000000
0.749999,1,NONE,361.109100,100.000000,110527.200000,10120390.000000,0.000000
0.752777,1,NONE,362.099300,100.000000,110527.200000,10120390.000000,0.000000
0.755554,1,NONE,363.089800,100.000000,110527.200000,10120390.000000,0.000000
0.758332,1,NONE,364.080600,100.000000,110527.200000,10120390.000000,0.000000
0.761110,1,NONE,365.071700,100.000000,110527.200000,10120390.000000,0.000000
0.763888,1,NONE,366.063200,100.000000,110527.200000,10120390.000000,0.000000
0.766666,1,NONE,367.055000,100.000000,110527.200000,10120390.000000,0.000000
0.769443,1,NONE,368.047100,100.000000,110527.200000,10120390.000000,0.000000
0.772221,1,NONE,369.440500,100.000000,110527.200000,10120390.000000,0.000000
0.774999,1,NONE,370.641500,100.000000,110527.200000,10120390.000000,0.000000
0.777777,1,NONE,371.650000,100.000000,110527.200000,10120390.000000,0.000000
0.780554,1,NONE,372.460500,100.000000,110527.200000,10120390.000000,0.000000
0.783332,1,NONE,372.995800,100.000000,110527.200000,10120390.000000,0.000000
0.786110,1,NONE,373.338400,100.000000,110527.200000,10120390.000000,0.000000
0.788888,1,NONE,373.488500,100.000000,110527.200000,10120390.000000,0.000000
0.791665,1,NONE,373.368000,100.000000,110527.200000,10120390.000000,0.000000
0.794443,1,NONE,373.014300,100.000000,110527.200000,10120390.000000,0.000000
0.797221,1,NONE,372.464800,100.000000,110527.200000,10120390.000000,0.000000
0.799999,1,NONE,371.758100,100.000000,110527.200000,10120390.000000,0.000000
0.802776,1,NONE,370.947700,100.000000,110527.200000,10120390.000000,0.000000
0.805554,1,NONE,370.071200,100.000000,110527.200000,10120390.000000,0.000000
0.808332,1,NONE,369.165800,100.000000,110527.200000,10120390.000000,0.000000
0.811110,1,NONE,368.284300,100.000000,110527.200000,10120390.000000,0.000000
0.813887,1,NONE,367.472000,100.000000,110527.200000,10120390.000000,0.000000
0.816665,1,NONE,366.766900,100.000000,110527.200000,10120390.000000,0.000000
0.819443,1,NONE,365.674100,100.000000,110527.200000,10120390.000000,0.000000
0.822221,1,NONE,364.739300,100.000000,110527.200000,10120390.000000,0.000000
0.824998,1,NONE,363.581000,100.000000,110527.200000,10120390.000000,0.000000
0.827776,1,NONE,362.599000,100.000000,110527.200000,10120390.000000,0.000000
0.830554,1,NONE,361.533400,100.000000,110527.200000,10120390.000000,0.000000
0.833332,1,NONE,360.626200,100.000000,110527.200000,10120390.000000,0.000000
0.836109,1,NONE,359.856400,100.000000,110527.200000,10120390.000000,0.000000
0.838887,1,NONE,359.299300,100.000000,110527.200000,10120390.000000,0.000000
0.841665,1,NONE,358.924300,100.000000,110527.200000,10120390.000000,0.000000
0.844443,1,NONE,358.774700,100.000000,110527.200000,10120390.000000,0.000000
0.847220,1,NONE,358.816300,100.000000,110527.200000,10120390.000000,0.000000
0.849998,1,NONE,359.065200,100.000000,110527.200000,10120390.000000,0.000000
0.852776,1,NONE,359.490800,100.000000,110527.200000,10120390.000000,0.000000
0.855554,1,NONE,360.066300,100.000000,110527.200000,10120390.000000,0.000000
0.858331,1,NONE,360.750200,100.000000,110527.200000,10120390.000000,0.000000
0.861109,1,NONE,361.507400,100.000000,110527.200000,10120390.000000,0.000000
0.863887,1,NONE,362.294000,100.000000,110527.200000,10120390.000000,0.000000
0.866665,1,NONE,363.072800,100.000000,110527.200000,10120390.000000,0.000000
0.869442,1,NONE,363.803600,100.000000,110527.200000,10120390.000000,0.000000
0.872220,1,NONE,364.452000,100.000000,110527.200000,10120390.000000,0.000000
0.874998,1,NONE,365.372300,100.000000,110527.200000,10120390.000000,0.000000
0.877776,1,NONE,366.160100,100.000000,110527.200000,10120390.000000,0.000000
0.880553,1,NONE,367.072400,100.000000,110527.200000,10120390.000000,0.000000
0.883331,1,NONE,368.042600,100.000000,110527.200000,10120390.000000,0.000000
0.886109,1,NONE,369.011500,100.000000,110527.200000,10120390.000000,0.000000
0.888887,1,NONE,369.838800,100.000000,110527.200000,10120390.000000,0.000000
0.891664,1,NONE,370.583100,100.000000,110527.200000,10120390.000000,0.000000
0.894442,1,NONE,371.120200,100.000000,110527.200000,10120390.000000,0.000000
0.897220,1,NONE,371.504800,100.000000,110527.200000,10120390.000000,0.000000
0.899998,1,NONE,371.712500,100.000000,110527.200000,10120390.000000,0.000000
0.902776,1,NONE,371.732400,100.000000,110527.200000,10120390.000000,0.000000
0.905553,1,NONE,371.564500,100.000000,110527.200000,10120390.000000,0.000000
0.908331,1,NONE,371.236600,100.000000,110527.200000,10120390.000000,0.000000
0.911109,1,NONE,370.764500,100.000000,110527.200000,10120390.000000,0.000000
0.913887,1,NONE,370.188600,100.000000,110527.200000,10120390.000000,0.000000
0.916664,1,NONE,369.538500,100.000000,110527.200000,10120390.000000,0.000000
0.919442,1,NONE,368.848400,100.000000,110527.200000,10120390.000000,0.000000
0.922220,1,NONE,368.154800,100.000000,110527.200000,10120390.000000,0.000000
0.924998,1,NONE,367.494300,100.000000,110527.200000,10120390.000000,0.000000
0.927775,1,NONE,366.897900,100.000000,110527.200000,10120390.000000,0.000000
0.930553,1,NONE,365.946000,100.000000,110527.200000,10120390.000000,0.000000
0.933331,1,NONE,365.106300,100.000000,110527.200000,10120390.000000,0.000000
0.936109,1,NONE,364.041000,100.000000,110527.200000,10120390.000000,0.000000
0.938886,1,NONE,363.110000,100.000000,110527.200000,10120390.000000,0.000000
0.941664,1,NONE,362.313800,100.000000,110527.200000,10120390.000000,0.000000
0.944442,1,NONE,361.452700,100.000000,110527.200000,10120390.000000,0.000000
0.947220,1,NONE,360.707700,100.000000,110527.200000,10120390.000000,0.000000
0.949997,1,NONE,360.147700,100.000000,110527.200000,10120390.000000,0.000000
0.952775,1,NONE,359.750900,100.000000,110527.200000,10120390.000000,0.000000
0.955553,1,NONE,359.561000,100.000000,110527.200000,10120390.000000,0.000000
0.958331,1,NONE,359.552100,100.000000,110527.200000,10120390.000000,0.000000
0.961108,1,NONE,359.697900,100.000000,110527.200000,10120390.000000,0.000000
0.963886,1,NONE,360.011000,100.000000,110527.200000,10120390.000000,0.000000
0.966664,1,NONE,360.468800,100.000000,110527.200000,10120390.000000,0.000000
0.969442,1,NONE,361.035600,100.000000,110527.200000,10120390.000000,0.000000
0.972219,1,NONE,361.679700,100.000000,110527.200000,10120390.000000,0.000000
0.974997,1,NONE,362.360800,100.000000,110527.200000,10120390.000000,0.000000
0.977775,1,NONE,363.044100,100.000000,110527.200000,10120390.000000,0.000000
0.980553,1,NONE,363.699500,100.000000,110527.200000,10120390.000000,0.000000
0.983330,1,NONE,364.294400,100.000000,110527.200000,10120390.000000,0.000000
