time_hr,pzr_mass_lbm,pzr_total_enthalpy_btu,liquid_occupancy_pct,pressure_psia,pzr_temp_f,net_pzr_heat_mw,charging_gpm,letdown_gpm,surge_gpm,net_cvcs_gpm,startup_hold_active,spray_active,spray_flow_gpm,heater_power_mw,last_failure_reason
0.477779,110527.200000,10120390.000000,100.000000,108.650800,119.959300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.480557,110527.200000,10120390.000000,100.000000,108.615800,119.959100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.483334,110527.200000,10120390.000000,100.000000,108.580800,119.958800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.486112,110527.200000,10120390.000000,100.000000,108.545700,119.958600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.488890,110527.200000,10120390.000000,100.000000,108.510700,119.958400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.491668,110527.200000,10120390.000000,100.000000,108.475700,119.958100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.494445,110527.200000,10120390.000000,100.000000,108.440700,119.957900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.497223,110527.200000,10120390.000000,100.000000,108.405600,119.957700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.500001,110527.200000,10120390.000000,100.000000,108.370600,119.957400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.502779,110527.200000,10120390.000000,100.000000,108.335600,119.957200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.505557,110527.200000,10120390.000000,100.000000,108.300600,119.957000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.508334,110527.200000,10120390.000000,100.000000,108.265500,119.956700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.511112,110527.200000,10120390.000000,100.000000,108.230500,119.956500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.513890,110527.200000,10120390.000000,100.000000,108.195500,119.956200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.516668,110527.200000,10120390.000000,100.000000,108.160500,119.956000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.519445,110527.200000,10120390.000000,100.000000,108.125400,119.955800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.522223,110527.200000,10120390.000000,100.000000,108.090400,119.955500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.525001,110527.200000,10120390.000000,100.000000,108.055400,119.955300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.527779,110527.200000,10120390.000000,100.000000,108.020300,119.955100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.530556,110527.200000,10120390.000000,100.000000,107.985300,119.954800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.533334,110527.200000,10120390.000000,100.000000,107.950300,119.954600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.536112,110527.200000,10120390.000000,100.000000,107.915300,119.954400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.538890,110527.200000,10120390.000000,100.000000,107.880200,119.954100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.541667,110527.200000,10120390.000000,100.000000,107.845200,119.953900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.544445,110527.200000,10120390.000000,100.000000,107.810200,119.953600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.547223,110527.200000,10120390.000000,100.000000,107.775200,119.953400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.550001,110527.200000,10120390.000000,100.000000,107.740100,119.953200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.552778,110527.200000,10120390.000000,100.000000,107.705100,119.952900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.555556,110527.200000,10120390.000000,100.000000,107.670100,119.952700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.558334,110527.200000,10120390.000000,100.000000,107.635100,119.952500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.561112,110527.200000,10120390.000000,100.000000,107.600000,119.952200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.563889,110527.200000,10120390.000000,100.000000,107.565000,119.952000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.566667,110527.200000,10120390.000000,100.000000,107.530000,119.951800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.569445,110527.200000,10120390.000000,100.000000,107.494900,119.951500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.572223,110527.200000,10120390.000000,100.000000,107.459900,119.951300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.575000,110527.200000,10120390.000000,100.000000,107.424900,119.951000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.577778,110527.200000,10120390.000000,100.000000,107.389900,119.950800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.580556,110527.200000,10120390.000000,100.000000,107.354800,119.950600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.583334,110527.200000,10120390.000000,100.000000,107.319800,119.950300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.586111,110527.200000,10120390.000000,100.000000,107.284800,119.950100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.588889,110527.200000,10120390.000000,100.000000,107.249800,119.949900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.591667,110527.200000,10120390.000000,100.000000,107.214700,119.949600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.594445,110527.200000,10120390.000000,100.000000,107.179700,119.949400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.597222,110527.200000,10120390.000000,100.000000,107.144700,119.949200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.600000,110527.200000,10120390.000000,100.000000,107.109700,119.948900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.602778,110527.200000,10120390.000000,100.000000,107.074600,119.948700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.605556,110527.200000,10120390.000000,100.000000,107.039600,119.948400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.608333,110527.200000,10120390.000000,100.000000,107.004600,119.948200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.611111,110527.200000,10120390.000000,100.000000,106.969600,119.948000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.613889,110527.200000,10120390.000000,100.000000,106.934500,119.947700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.616667,110527.200000,10120390.000000,100.000000,106.899500,119.947500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.619444,110527.200000,10120390.000000,100.000000,106.864500,119.947300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.622222,110527.200000,10120390.000000,100.000000,106.829400,119.947000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.625000,110527.200000,10120390.000000,100.000000,106.794400,119.946800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.627778,110527.200000,10120390.000000,100.000000,106.759400,119.946500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.630556,110527.200000,10120390.000000,100.000000,106.724400,119.946300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.633333,110527.200000,10120390.000000,100.000000,106.689300,119.946100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.636111,110527.200000,10120390.000000,100.000000,106.654300,119.945800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.638889,110527.200000,10120390.000000,100.000000,106.619300,119.945600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.641667,110527.200000,10120390.000000,100.000000,106.584300,119.945400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.644444,110527.200000,10120390.000000,100.000000,106.549200,119.945100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.647222,110527.200000,10120390.000000,100.000000,106.514200,119.944900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.650000,110527.200000,10120390.000000,100.000000,106.479200,119.944700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.652778,110527.200000,10120390.000000,100.000000,106.444200,119.944400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.655555,110527.200000,10120390.000000,100.000000,106.409200,119.944200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.658333,110527.200000,10120390.000000,100.000000,106.374100,119.943900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.661111,110527.200000,10120390.000000,100.000000,106.339100,119.943700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.663889,110527.200000,10120390.000000,100.000000,106.304100,119.943500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.666666,110527.200000,10120390.000000,100.000000,106.269100,119.943200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.669444,110527.200000,10120390.000000,100.000000,106.234100,119.943000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.672222,110527.200000,10120390.000000,100.000000,106.199100,119.942800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.675000,110527.200000,10120390.000000,100.000000,106.164000,119.942500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.677777,110527.200000,10120390.000000,100.000000,106.129000,119.942300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.680555,110527.200000,10120390.000000,100.000000,106.094000,119.942100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.683333,110527.200000,10120390.000000,100.000000,106.059000,119.941800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.686111,110527.200000,10120390.000000,100.000000,106.024000,119.941600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.688888,110527.200000,10120390.000000,100.000000,105.988900,119.941300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.691666,110527.200000,10120390.000000,100.000000,105.953900,119.941100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.694444,110527.200000,10120390.000000,100.000000,105.918900,119.940900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.697222,110527.200000,10120390.000000,100.000000,105.883900,119.940600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.699999,110527.200000,10120390.000000,100.000000,105.848900,119.940400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.702777,110527.200000,10120390.000000,100.000000,105.813800,119.940200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.705555,110527.200000,10120390.000000,100.000000,105.778800,119.939900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.708333,110527.200000,10120390.000000,100.000000,105.743800,119.939700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.711110,110527.200000,10120390.000000,100.000000,105.708800,119.939500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.713888,110527.200000,10120390.000000,100.000000,105.673800,119.939200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.716666,110527.200000,10120390.000000,100.000000,105.638700,119.939000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.719444,110527.200000,10120390.000000,100.000000,105.603700,119.938700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.722221,110527.200000,10120390.000000,100.000000,105.568700,119.938500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.724999,110527.200000,10120390.000000,100.000000,105.533700,119.938300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.727777,110527.200000,10120390.000000,100.000000,105.498700,119.938000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.730555,110527.200000,10120390.000000,100.000000,105.463700,119.937800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.733332,110527.200000,10120390.000000,100.000000,105.428600,119.937600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.736110,110527.200000,10120390.000000,100.000000,105.393600,119.937300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.738888,110527.200000,10120390.000000,100.000000,105.358600,119.937100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.741666,110527.200000,10120390.000000,100.000000,105.323600,119.936900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.744443,110527.200000,10120390.000000,100.000000,105.288600,119.936600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.747221,110527.200000,10120390.000000,100.000000,105.253500,119.936400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.749999,110527.200000,10120390.000000,100.000000,105.218500,119.936100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.752777,110527.200000,10120390.000000,100.000000,105.183500,119.935900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.755554,110527.200000,10120390.000000,100.000000,105.148500,119.935700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.758332,110527.200000,10120390.000000,100.000000,105.113500,119.935400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.761110,110527.200000,10120390.000000,100.000000,105.078400,119.935200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.763888,110527.200000,10120390.000000,100.000000,105.043400,119.935000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.766666,110527.200000,10120390.000000,100.000000,105.008400,119.934700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.769443,110527.200000,10120390.000000,100.000000,104.973400,119.934500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.772221,110527.200000,10120390.000000,100.000000,104.938400,119.934200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.774999,110527.200000,10120390.000000,100.000000,104.903400,119.934000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.777777,110527.200000,10120390.000000,100.000000,104.868300,119.933800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.780554,110527.200000,10120390.000000,100.000000,104.833300,119.933500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.783332,110527.200000,10120390.000000,100.000000,104.798300,119.933300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.786110,110527.200000,10120390.000000,100.000000,104.763300,119.933100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.788888,110527.200000,10120390.000000,100.000000,104.728300,119.932800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.791665,110527.200000,10120390.000000,100.000000,104.693200,119.932600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.794443,110527.200000,10120390.000000,100.000000,104.658200,119.932400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.797221,110527.200000,10120390.000000,100.000000,104.623200,119.932100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.799999,110527.200000,10120390.000000,100.000000,104.588200,119.931900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.802776,110527.200000,10120390.000000,100.000000,104.553200,119.931600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.805554,110527.200000,10120390.000000,100.000000,104.518100,119.931400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.808332,110527.200000,10120390.000000,100.000000,104.483100,119.931200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.811110,110527.200000,10120390.000000,100.000000,104.448100,119.930900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.813887,110527.200000,10120390.000000,100.000000,104.413100,119.930700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.816665,110527.200000,10120390.000000,100.000000,104.378100,119.930500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.819443,110527.200000,10120390.000000,100.000000,104.343100,119.930200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.822221,110527.200000,10120390.000000,100.000000,104.308100,119.930000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.824998,110527.200000,10120390.000000,100.000000,104.273000,119.929800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.827776,110527.200000,10120390.000000,100.000000,104.238000,119.929500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.830554,110527.200000,10120390.000000,100.000000,104.203000,119.929300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.833332,110527.200000,10120390.000000,100.000000,104.168000,119.929000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.836109,110527.200000,10120390.000000,100.000000,104.133000,119.928800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.838887,110527.200000,10120390.000000,100.000000,104.098000,119.928600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.841665,110527.200000,10120390.000000,100.000000,104.063000,119.928300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.844443,110527.200000,10120390.000000,100.000000,104.028000,119.928100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.847220,110527.200000,10120390.000000,100.000000,103.993000,119.927900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.849998,110527.200000,10120390.000000,100.000000,103.957900,119.927600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.852776,110527.200000,10120390.000000,100.000000,103.922900,119.927400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.855554,110527.200000,10120390.000000,100.000000,103.887900,119.927200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.858331,110527.200000,10120390.000000,100.000000,103.852900,119.926900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.861109,110527.200000,10120390.000000,100.000000,103.817900,119.926700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.863887,110527.200000,10120390.000000,100.000000,103.782900,119.926400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.866665,110527.200000,10120390.000000,100.000000,103.747900,119.926200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.869442,110527.200000,10120390.000000,100.000000,103.712900,119.926000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.872220,110527.200000,10120390.000000,100.000000,103.677900,119.925700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.874998,110527.200000,10120390.000000,100.000000,103.642800,119.925500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.877776,110527.200000,10120390.000000,100.000000,103.607800,119.925300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.880553,110527.200000,10120390.000000,100.000000,103.572800,119.925000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.883331,110527.200000,10120390.000000,100.000000,103.537800,119.924800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.886109,110527.200000,10120390.000000,100.000000,103.502800,119.924600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.888887,110527.200000,10120390.000000,100.000000,103.467800,119.924300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.891664,110527.200000,10120390.000000,100.000000,103.433000,119.924100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.894442,110527.200000,10120390.000000,100.000000,103.398200,119.923800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.897220,110527.200000,10120390.000000,100.000000,103.363400,119.923600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.899998,110527.200000,10120390.000000,100.000000,103.328600,119.923400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.902776,110527.200000,10120390.000000,100.000000,103.293800,119.923100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.905553,110527.200000,10120390.000000,100.000000,103.259000,119.922900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.908331,110527.200000,10120390.000000,100.000000,103.224300,119.922700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.911109,110527.200000,10120390.000000,100.000000,103.189500,119.922400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.913887,110527.200000,10120390.000000,100.000000,103.154700,119.922200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.916664,110527.200000,10120390.000000,100.000000,103.119900,119.922000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.919442,110527.200000,10120390.000000,100.000000,103.085100,119.921700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.922220,110527.200000,10120390.000000,100.000000,103.050300,119.921500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.924998,110527.200000,10120390.000000,100.000000,103.015500,119.921200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.927775,110527.200000,10120390.000000,100.000000,102.980700,119.921000,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.930553,110527.200000,10120390.000000,100.000000,102.945900,119.920800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.933331,110527.200000,10120390.000000,100.000000,102.911100,119.920500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.936109,110527.200000,10120390.000000,100.000000,102.876400,119.920300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.938886,110527.200000,10120390.000000,100.000000,102.841600,119.920100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.941664,110527.200000,10120390.000000,100.000000,102.806800,119.919800,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.944442,110527.200000,10120390.000000,100.000000,102.772000,119.919600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.947220,110527.200000,10120390.000000,100.000000,102.737200,119.919300,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.949997,110527.200000,10120390.000000,100.000000,102.702400,119.919100,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.952775,110527.200000,10120390.000000,100.000000,102.667600,119.918900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.955553,110527.200000,10120390.000000,100.000000,102.632800,119.918600,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.958331,110527.200000,10120390.000000,100.000000,102.598000,119.918400,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.961108,110527.200000,10120390.000000,100.000000,102.563200,119.918200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.963886,110527.200000,10120390.000000,100.000000,102.528500,119.917900,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.966664,110527.200000,10120390.000000,100.000000,102.493700,119.917700,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.969442,110527.200000,10120390.000000,100.000000,102.458900,119.917500,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
0.972219,110527.200000,10120390.000000,100.000000,102.424100,119.917200,0.000000,0.000000,0.000000,-0.002697,0.000000,1,0,0.000000,0.000000,NONE
