time_hr,pressure_psia,orifice75_count,orifice45_open,lineup_prev,lineup_curr,lineup_event,lineup_event_count,lineup_event_prev,lineup_event_new,lineup_event_trigger,lineup_event_reason,lineup_demand,drain_policy,drain_demand_gpm,drain_hydraulic_capacity_gpm,drain_letdown_saturated,drain_letdown_gpm,drain_expected_gpm,drain_charging_gpm,drain_net_outflow_gpm,drain_deltaP_psi,drain_density_lbm_ft3,drain_quality,d_achieved_gpm,d_capacity_gpm,d_deltaP_psi,d_density,d_quality,delta_cause
8.063642,411.974400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.954300,75.000000,1,75.000000,75.000000,0.000000,75.000000,56.631680,51.636910,0.001368,0.000000,0.000000,0.641693,-0.006798,0.000015,NO_EFFECTIVE_DELTA
8.066420,412.564500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.905200,75.000000,1,75.000000,75.000000,0.000000,75.000000,57.274380,51.630110,0.001383,0.000000,0.000000,0.642700,-0.006802,0.000015,NO_EFFECTIVE_DELTA
8.069198,413.209100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.854400,75.000000,1,75.000000,75.000000,0.000000,75.000000,57.864440,51.623870,0.001418,0.000000,0.000000,0.590057,-0.006237,0.000034,NO_EFFECTIVE_DELTA
8.071976,413.854700,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.805300,75.000000,1,75.000000,75.000000,0.000000,75.000000,58.509060,51.617050,0.001433,0.000000,0.000000,0.644623,-0.006817,0.000015,NO_EFFECTIVE_DELTA
8.074754,414.447400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.756200,75.000000,1,75.000000,75.000000,0.000000,75.000000,59.154690,51.610240,0.001448,0.000000,0.000000,0.645630,-0.006817,0.000015,NO_EFFECTIVE_DELTA
8.077532,415.095000,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.705400,75.000000,1,75.000000,75.000000,0.000000,75.000000,59.747440,51.603980,0.001483,0.000000,0.000000,0.592743,-0.006256,0.000035,NO_EFFECTIVE_DELTA
8.080310,415.743600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.656200,75.000000,1,75.000000,75.000000,0.000000,75.000000,60.395020,51.597150,0.001498,0.000000,0.000000,0.647583,-0.006832,0.000016,NO_EFFECTIVE_DELTA
8.083088,416.393200,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.607100,75.000000,1,75.000000,75.000000,0.000000,75.000000,61.043580,51.590320,0.001514,0.000000,0.000000,0.648560,-0.006832,0.000016,NO_EFFECTIVE_DELTA
8.085866,416.989600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.558000,75.000000,1,75.000000,75.000000,0.000000,75.000000,61.693180,51.583480,0.001530,0.000000,0.000000,0.649597,-0.006840,0.000016,NO_EFFECTIVE_DELTA
8.088644,417.641100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.507100,75.000000,1,75.000000,75.000000,0.000000,75.000000,62.289580,51.577200,0.001566,0.000000,0.000000,0.596405,-0.006275,0.000035,NO_EFFECTIVE_DELTA
8.091422,418.293700,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.458000,75.000000,1,75.000000,75.000000,0.000000,75.000000,62.941100,51.570350,0.001582,0.000000,0.000000,0.651520,-0.006855,0.000016,NO_EFFECTIVE_DELTA
8.094200,418.947300,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.408800,75.000000,1,75.000000,75.000000,0.000000,75.000000,63.593690,51.563490,0.001599,0.000000,0.000000,0.652588,-0.006855,0.000016,NO_EFFECTIVE_DELTA
8.096978,419.547300,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.359700,75.000000,1,75.000000,75.000000,0.000000,75.000000,64.247250,51.556630,0.001615,0.000000,0.000000,0.653565,-0.006863,0.000017,NO_EFFECTIVE_DELTA
8.099756,420.202800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.308800,75.000000,1,75.000000,75.000000,0.000000,75.000000,64.847290,51.550330,0.001651,0.000000,0.000000,0.600037,-0.006298,0.000036,NO_EFFECTIVE_DELTA
8.102534,420.859400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.259600,75.000000,1,75.000000,75.000000,0.000000,75.000000,65.502810,51.543460,0.001668,0.000000,0.000000,0.655518,-0.006874,0.000017,NO_EFFECTIVE_DELTA
8.105312,421.517000,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.210400,75.000000,1,75.000000,75.000000,0.000000,75.000000,66.159360,51.536580,0.001685,0.000000,0.000000,0.656555,-0.006878,0.000017,NO_EFFECTIVE_DELTA
8.108090,422.175600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.161200,75.000000,1,75.000000,75.000000,0.000000,75.000000,66.816960,51.529690,0.001703,0.000000,0.000000,0.657593,-0.006886,0.000017,NO_EFFECTIVE_DELTA
8.110868,422.780300,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.112100,75.000000,1,75.000000,75.000000,0.000000,75.000000,67.475590,51.522810,0.001720,0.000000,0.000000,0.658630,-0.006886,0.000017,NO_EFFECTIVE_DELTA
8.113647,423.440900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.061200,75.000000,1,75.000000,75.000000,0.000000,75.000000,68.080260,51.516480,0.001757,0.000000,0.000000,0.604675,-0.006325,0.000037,NO_EFFECTIVE_DELTA
8.116425,424.102500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,115.012000,75.000000,1,75.000000,75.000000,0.000000,75.000000,68.740840,51.509580,0.001775,0.000000,0.000000,0.660584,-0.006901,0.000018,NO_EFFECTIVE_DELTA
8.119203,424.765100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.962700,75.000000,1,75.000000,75.000000,0.000000,75.000000,69.402470,51.502680,0.001793,0.000000,0.000000,0.661621,-0.006905,0.000018,NO_EFFECTIVE_DELTA
8.121981,425.373500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.913500,75.000000,1,75.000000,75.000000,0.000000,75.000000,70.065120,51.495760,0.001811,0.000000,0.000000,0.662659,-0.006916,0.000018,NO_EFFECTIVE_DELTA
8.124759,426.038200,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.862600,75.000000,1,75.000000,75.000000,0.000000,75.000000,70.673520,51.489420,0.001848,0.000000,0.000000,0.608398,-0.006340,0.000038,NO_EFFECTIVE_DELTA
8.127537,426.703900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.813400,75.000000,1,75.000000,75.000000,0.000000,75.000000,71.338200,51.482490,0.001867,0.000000,0.000000,0.664673,-0.006927,0.000018,NO_EFFECTIVE_DELTA
8.130315,427.370600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.764100,75.000000,1,75.000000,75.000000,0.000000,75.000000,72.003880,51.475570,0.001885,0.000000,0.000000,0.665680,-0.006927,0.000019,NO_EFFECTIVE_DELTA
8.133093,428.038400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.714900,75.000000,1,75.000000,75.000000,0.000000,75.000000,72.670590,51.468630,0.001904,0.000000,0.000000,0.666718,-0.006935,0.000019,NO_EFFECTIVE_DELTA
8.135871,428.651500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.665600,75.000000,1,75.000000,75.000000,0.000000,75.000000,73.338380,51.461690,0.001923,0.000000,0.000000,0.667786,-0.006939,0.000019,NO_EFFECTIVE_DELTA
8.138649,429.321300,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.614700,75.000000,1,75.000000,75.000000,0.000000,75.000000,73.951480,51.455330,0.001961,0.000000,0.000000,0.613098,-0.006367,0.000039,NO_EFFECTIVE_DELTA
8.141427,429.992100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.565400,75.000000,1,75.000000,75.000000,0.000000,75.000000,74.621280,51.448370,0.001980,0.000000,0.000000,0.669800,-0.006954,0.000019,NO_EFFECTIVE_DELTA
8.144205,430.663900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.516100,75.000000,1,75.000000,75.000000,0.000000,75.000000,75.292080,51.441420,0.002000,0.000000,0.000000,0.670807,-0.006954,0.000019,NO_EFFECTIVE_DELTA
8.146983,431.336900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.466900,75.000000,1,75.000000,75.000000,0.000000,75.000000,75.963930,51.434450,0.002019,0.000000,0.000000,0.671845,-0.006966,0.000020,NO_EFFECTIVE_DELTA
8.149761,432.010800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.417600,75.000000,1,75.000000,75.000000,0.000000,75.000000,76.636840,51.427490,0.002039,0.000000,0.000000,0.672913,-0.006966,0.000020,NO_EFFECTIVE_DELTA
8.152539,432.629600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.368300,75.000000,1,75.000000,75.000000,0.000000,75.000000,77.310790,51.420510,0.002059,0.000000,0.000000,0.673950,-0.006973,0.000020,NO_EFFECTIVE_DELTA
8.155317,433.305500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.317300,75.000000,1,75.000000,75.000000,0.000000,75.000000,77.929570,51.414110,0.002099,0.000000,0.000000,0.618774,-0.006401,0.000040,NO_EFFECTIVE_DELTA
8.158095,433.982600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.268000,75.000000,1,75.000000,75.000000,0.000000,75.000000,78.605530,51.407130,0.002119,0.000000,0.000000,0.675964,-0.006985,0.000020,NO_EFFECTIVE_DELTA
8.160873,434.660700,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.218700,75.000000,1,75.000000,75.000000,0.000000,75.000000,79.282560,51.400140,0.002139,0.000000,0.000000,0.677033,-0.006992,0.000020,NO_EFFECTIVE_DELTA
8.163651,435.339800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.169300,75.000000,1,75.000000,75.000000,0.000000,75.000000,79.960660,51.393140,0.002160,0.000000,0.000000,0.678101,-0.006996,0.000021,NO_EFFECTIVE_DELTA
8.166430,436.020100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.120000,75.000000,1,75.000000,75.000000,0.000000,75.000000,80.639830,51.386140,0.002180,0.000000,0.000000,0.679169,-0.007004,0.000021,NO_EFFECTIVE_DELTA
8.169208,436.644600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.070700,75.000000,1,75.000000,75.000000,0.000000,75.000000,81.320070,51.379130,0.002201,0.000000,0.000000,0.680237,-0.007008,0.000021,NO_EFFECTIVE_DELTA
8.171986,437.326800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,114.019600,75.000000,1,75.000000,75.000000,0.000000,75.000000,81.944580,51.372700,0.002242,0.000000,0.000000,0.624512,-0.006428,0.000041,NO_EFFECTIVE_DELTA
8.174764,438.010200,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.970300,75.000000,1,75.000000,75.000000,0.000000,75.000000,82.626830,51.365680,0.002263,0.000000,0.000000,0.682251,-0.007023,0.000021,NO_EFFECTIVE_DELTA
8.177542,438.694600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.920900,75.000000,1,75.000000,75.000000,0.000000,75.000000,83.310180,51.358660,0.002285,0.000000,0.000000,0.683350,-0.007019,0.000022,NO_EFFECTIVE_DELTA
8.180320,439.380000,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.871600,75.000000,1,75.000000,75.000000,0.000000,75.000000,83.994570,51.351620,0.002306,0.000000,0.000000,0.684387,-0.007034,0.000022,NO_EFFECTIVE_DELTA
8.183098,440.066600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.822200,75.000000,1,75.000000,75.000000,0.000000,75.000000,84.680020,51.344590,0.002328,0.000000,0.000000,0.685455,-0.007038,0.000022,NO_EFFECTIVE_DELTA
8.185876,440.754200,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.772800,75.000000,1,75.000000,75.000000,0.000000,75.000000,85.366550,51.337540,0.002350,0.000000,0.000000,0.686523,-0.007042,0.000022,NO_EFFECTIVE_DELTA
8.188654,441.385400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.723400,75.000000,1,75.000000,75.000000,0.000000,75.000000,86.054140,51.330500,0.002372,0.000000,0.000000,0.687592,-0.007046,0.000022,NO_EFFECTIVE_DELTA
8.191432,442.075100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.672400,75.000000,1,75.000000,75.000000,0.000000,75.000000,86.685420,51.324030,0.002414,0.000000,0.000000,0.631287,-0.006470,0.000042,NO_EFFECTIVE_DELTA
8.194210,442.765800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.623000,75.000000,1,75.000000,75.000000,0.000000,75.000000,87.375090,51.316970,0.002437,0.000000,0.000000,0.689667,-0.007057,0.000023,NO_EFFECTIVE_DELTA
8.196988,443.457600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.573600,75.000000,1,75.000000,75.000000,0.000000,75.000000,88.065830,51.309910,0.002460,0.000000,0.000000,0.690735,-0.007065,0.000023,NO_EFFECTIVE_DELTA
8.199766,444.150500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.524100,75.000000,1,75.000000,75.000000,0.000000,75.000000,88.757630,51.302840,0.002483,0.000000,0.000000,0.691803,-0.007069,0.000023,NO_EFFECTIVE_DELTA
8.202544,444.844500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.474700,75.000000,1,75.000000,75.000000,0.000000,75.000000,89.450500,51.295760,0.002506,0.000000,0.000000,0.692871,-0.007076,0.000023,NO_EFFECTIVE_DELTA
8.205322,445.539600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.425300,75.000000,1,75.000000,75.000000,0.000000,75.000000,90.144470,51.288680,0.002529,0.000000,0.000000,0.693970,-0.007084,0.000023,NO_EFFECTIVE_DELTA
8.208100,446.235700,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.375800,75.000000,1,75.000000,75.000000,0.000000,75.000000,90.839540,51.281590,0.002552,0.000000,0.000000,0.695068,-0.007088,0.000023,NO_EFFECTIVE_DELTA
8.210878,446.874900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.326400,75.000000,1,75.000000,75.000000,0.000000,75.000000,91.535710,51.274490,0.002576,0.000000,0.000000,0.696167,-0.007095,0.000024,NO_EFFECTIVE_DELTA
8.213656,447.573100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.275300,75.000000,1,75.000000,75.000000,0.000000,75.000000,92.174870,51.267980,0.002619,0.000000,0.000000,0.639160,-0.006512,0.000044,NO_EFFECTIVE_DELTA
8.216434,448.272500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.225800,75.000000,1,75.000000,75.000000,0.000000,75.000000,92.873110,51.260880,0.002643,0.000000,0.000000,0.698242,-0.007103,0.000024,NO_EFFECTIVE_DELTA
8.219213,448.972900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.176400,75.000000,1,75.000000,75.000000,0.000000,75.000000,93.572450,51.253770,0.002667,0.000000,0.000000,0.699341,-0.007111,0.000024,NO_EFFECTIVE_DELTA
8.221991,449.674400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.126900,75.000000,1,75.000000,75.000000,0.000000,75.000000,94.272890,51.246650,0.002692,0.000000,0.000000,0.700440,-0.007118,0.000024,NO_EFFECTIVE_DELTA
8.224769,450.377100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.077400,75.000000,1,75.000000,75.000000,0.000000,75.000000,94.974430,51.239530,0.002716,0.000000,0.000000,0.701538,-0.007122,0.000025,NO_EFFECTIVE_DELTA
8.227547,451.080800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,113.027900,75.000000,1,75.000000,75.000000,0.000000,75.000000,95.677060,51.232400,0.002741,0.000000,0.000000,0.702637,-0.007130,0.000025,NO_EFFECTIVE_DELTA
8.230325,451.785600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.978400,75.000000,1,75.000000,75.000000,0.000000,75.000000,96.380800,51.225260,0.002766,0.000000,0.000000,0.703735,-0.007137,0.000025,NO_EFFECTIVE_DELTA
8.233103,452.491600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.928900,75.000000,1,75.000000,75.000000,0.000000,75.000000,97.085630,51.218120,0.002791,0.000000,0.000000,0.704834,-0.007137,0.000025,NO_EFFECTIVE_DELTA
8.235881,453.198600,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.879400,75.000000,1,75.000000,75.000000,0.000000,75.000000,97.791560,51.210980,0.002816,0.000000,0.000000,0.705933,-0.007149,0.000025,NO_EFFECTIVE_DELTA
8.238659,453.906700,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.829900,75.000000,1,75.000000,75.000000,0.000000,75.000000,98.498600,51.203820,0.002841,0.000000,0.000000,0.707031,-0.007153,0.000025,NO_EFFECTIVE_DELTA
8.241437,454.616000,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.780400,75.000000,1,75.000000,75.000000,0.000000,75.000000,99.206730,51.196670,0.002867,0.000000,0.000000,0.708130,-0.007156,0.000026,NO_EFFECTIVE_DELTA
8.244215,455.267100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.730900,75.000000,1,75.000000,75.000000,0.000000,75.000000,99.915950,51.189500,0.002893,0.000000,0.000000,0.709229,-0.007168,0.000026,NO_EFFECTIVE_DELTA
8.246993,455.978500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.679700,75.000000,1,75.000000,75.000000,0.000000,75.000000,100.567100,51.182930,0.002939,0.000000,0.000000,0.651123,-0.006573,0.000046,NO_EFFECTIVE_DELTA
8.249771,456.690900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.630100,75.000000,1,75.000000,75.000000,0.000000,75.000000,101.278400,51.175750,0.002965,0.000000,0.000000,0.711365,-0.007172,0.000026,NO_EFFECTIVE_DELTA
8.252549,457.404500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.580600,75.000000,1,75.000000,75.000000,0.000000,75.000000,101.990900,51.168570,0.002992,0.000000,0.000000,0.712463,-0.007183,0.000026,NO_EFFECTIVE_DELTA
8.255327,458.119100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.531000,75.000000,1,75.000000,75.000000,0.000000,75.000000,102.704500,51.161380,0.003018,0.000000,0.000000,0.713562,-0.007187,0.000027,NO_EFFECTIVE_DELTA
8.258105,458.835000,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.481500,75.000000,1,75.000000,75.000000,0.000000,75.000000,103.419100,51.154190,0.003045,0.000000,0.000000,0.714661,-0.007191,0.000027,NO_EFFECTIVE_DELTA
8.260883,459.551900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.431900,75.000000,1,75.000000,75.000000,0.000000,75.000000,104.134900,51.146990,0.003072,0.000000,0.000000,0.715820,-0.007202,0.000027,NO_EFFECTIVE_DELTA
8.263661,460.269900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.382300,75.000000,1,75.000000,75.000000,0.000000,75.000000,104.851900,51.139790,0.003099,0.000000,0.000000,0.716919,-0.007206,0.000027,NO_EFFECTIVE_DELTA
8.266439,460.989100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.332700,75.000000,1,75.000000,75.000000,0.000000,75.000000,105.569900,51.132580,0.003126,0.000000,0.000000,0.718048,-0.007210,0.000027,NO_EFFECTIVE_DELTA
8.269217,461.709400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.283100,75.000000,1,75.000000,75.000000,0.000000,75.000000,106.289100,51.125360,0.003154,0.000000,0.000000,0.719177,-0.007217,0.000028,NO_EFFECTIVE_DELTA
8.271996,462.430800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.233600,75.000000,1,75.000000,75.000000,0.000000,75.000000,107.009400,51.118130,0.003182,0.000000,0.000000,0.720306,-0.007225,0.000028,NO_EFFECTIVE_DELTA
8.274774,463.153400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.183900,75.000000,1,75.000000,75.000000,0.000000,75.000000,107.730800,51.110910,0.003210,0.000000,0.000000,0.721436,-0.007225,0.000028,NO_EFFECTIVE_DELTA
8.277552,463.877100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.134300,75.000000,1,75.000000,75.000000,0.000000,75.000000,108.453400,51.103670,0.003238,0.000000,0.000000,0.722534,-0.007236,0.000028,NO_EFFECTIVE_DELTA
8.280330,464.601900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.084700,75.000000,1,75.000000,75.000000,0.000000,75.000000,109.177100,51.096430,0.003266,0.000000,0.000000,0.723694,-0.007244,0.000028,NO_EFFECTIVE_DELTA
8.283108,465.327800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,112.035100,75.000000,1,75.000000,75.000000,0.000000,75.000000,109.901900,51.089180,0.003295,0.000000,0.000000,0.724793,-0.007244,0.000029,NO_EFFECTIVE_DELTA
8.285886,466.054900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.985400,75.000000,1,75.000000,75.000000,0.000000,75.000000,110.627800,51.081940,0.003324,0.000000,0.000000,0.725952,-0.007248,0.000029,NO_EFFECTIVE_DELTA
8.288664,466.783100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.935800,75.000000,1,75.000000,75.000000,0.000000,75.000000,111.354900,51.074680,0.003353,0.000000,0.000000,0.727051,-0.007259,0.000029,NO_EFFECTIVE_DELTA
8.291442,467.512500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.886100,75.000000,1,75.000000,75.000000,0.000000,75.000000,112.083100,51.067410,0.003382,0.000000,0.000000,0.728210,-0.007267,0.000029,NO_EFFECTIVE_DELTA
8.294220,468.242900,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.836500,75.000000,1,75.000000,75.000000,0.000000,75.000000,112.812400,51.060130,0.003411,0.000000,0.000000,0.729370,-0.007275,0.000029,NO_EFFECTIVE_DELTA
8.296998,468.974500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.786800,75.000000,1,75.000000,75.000000,0.000000,75.000000,113.542900,51.052860,0.003441,0.000000,0.000000,0.730469,-0.007275,0.000030,NO_EFFECTIVE_DELTA
8.299776,469.707300,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.737100,75.000000,1,75.000000,75.000000,0.000000,75.000000,114.274500,51.045580,0.003471,0.000000,0.000000,0.731628,-0.007282,0.000030,NO_EFFECTIVE_DELTA
8.302554,470.441200,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.687400,75.000000,1,75.000000,75.000000,0.000000,75.000000,115.007300,51.038290,0.003501,0.000000,0.000000,0.732788,-0.007286,0.000030,NO_EFFECTIVE_DELTA
8.305332,471.176300,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.637800,75.000000,1,75.000000,75.000000,0.000000,75.000000,115.741200,51.030990,0.003531,0.000000,0.000000,0.733887,-0.007298,0.000030,NO_EFFECTIVE_DELTA
8.308110,471.912500,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.588100,75.000000,1,75.000000,75.000000,0.000000,75.000000,116.476300,51.023700,0.003561,0.000000,0.000000,0.735046,-0.007298,0.000030,NO_EFFECTIVE_DELTA
8.310888,472.649800,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.538400,75.000000,1,75.000000,75.000000,0.000000,75.000000,117.212500,51.016390,0.003592,0.000000,0.000000,0.736206,-0.007309,0.000031,NO_EFFECTIVE_DELTA
8.313666,473.388400,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.488600,75.000000,1,75.000000,75.000000,0.000000,75.000000,117.949800,51.009080,0.003623,0.000000,0.000000,0.737366,-0.007313,0.000031,NO_EFFECTIVE_DELTA
8.316444,474.128100,1,0,1,1,0,0,1,1,NONE,NONE,3,LINEUP_HYDRAULIC_CAUSAL,111.438900,75.000000,1,75.000000,75.000000,0.000000,75.000000,118.688400,51.001760,0.003654,0.000000,0.000000,0.738525,-0.007317,0.000031,NO_EFFECTIVE_DELTA
