time_hr,pzr_level_pct,rvlis_dynamic,rvlis_full,rvlis_upper,rvlis_dynamic_valid,rvlis_full_valid,rvlis_upper_valid,drain_net_outflow_gpm,surge_gpm
7.916420,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.919197,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.921975,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.924752,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.927530,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.930307,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.933085,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.935863,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.938640,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.941418,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.944195,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.946973,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.949750,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.952528,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.955306,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.958083,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.960861,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.963638,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.966416,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.969193,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.971971,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.974749,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.977526,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.980304,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.983081,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.985859,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.988636,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.991414,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.994192,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.996969,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
7.999747,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
8.002524,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
8.005302,99.944870,40.000000,100.000000,100.000000,0,1,1,75.000000,0.000000
8.008080,99.944870,39.998990,99.997470,99.997470,0,1,1,75.000000,0.000000
8.010859,99.944870,39.993180,99.982960,99.982960,0,1,1,75.000000,0.000000
8.013637,99.944870,39.987380,99.968450,99.968450,0,1,1,75.000000,0.000000
8.016415,99.944870,39.981580,99.953940,99.953940,0,1,1,75.000000,0.000000
8.019193,99.944870,39.975770,99.939440,99.939440,0,1,1,75.000000,0.000000
8.021971,99.944870,39.969970,99.924920,99.924920,0,1,1,75.000000,0.000000
8.024749,99.944870,39.964160,99.910410,99.910410,0,1,1,75.000000,0.000000
8.027527,99.944870,39.958360,99.895900,99.895900,0,1,1,75.000000,0.000000
8.030305,99.944870,39.952560,99.881390,99.881390,0,1,1,75.000000,0.000000
8.033083,99.944870,39.946750,99.866880,99.866880,0,1,1,75.000000,0.000000
8.035861,99.944870,39.940950,99.852370,99.852370,0,1,1,75.000000,0.000000
8.038639,99.944870,39.935150,99.837870,99.837870,0,1,1,75.000000,0.000000
8.041417,99.944870,39.929340,99.823360,99.823360,0,1,1,75.000000,0.000000
8.044195,99.944870,39.923540,99.808850,99.808850,0,1,1,75.000000,0.000000
8.046973,99.944870,39.917740,99.794340,99.794340,0,1,1,75.000000,0.000000
8.049751,99.944870,39.911930,99.779820,99.779820,0,1,1,75.000000,0.000000
8.052529,99.944870,39.906130,99.765320,99.765320,0,1,1,75.000000,0.000000
8.055307,99.944870,39.900320,99.750810,99.750810,0,1,1,75.000000,0.000000
8.058085,99.944870,39.894520,99.736310,99.736310,0,1,1,75.000000,0.000000
8.060863,99.944870,39.888720,99.721790,99.721790,0,1,1,75.000000,0.000000
8.063642,99.944870,39.882910,99.707280,99.707280,0,1,1,75.000000,0.000000
8.066420,99.944870,39.877110,99.692770,99.692770,0,1,1,75.000000,0.000000
8.069198,99.944870,39.871300,99.678260,99.678260,0,1,1,75.000000,0.000000
8.071976,99.944870,39.865500,99.663750,99.663750,0,1,1,75.000000,0.000000
8.074754,99.944870,39.859700,99.649240,99.649240,0,1,1,75.000000,0.000000
8.077532,99.944870,39.853890,99.634740,99.634740,0,1,1,75.000000,0.000000
8.080310,99.944870,39.848090,99.620220,99.620220,0,1,1,75.000000,0.000000
8.083088,99.944870,39.842290,99.605710,99.605710,0,1,1,75.000000,0.000000
8.085866,99.944870,39.836480,99.591200,99.591200,0,1,1,75.000000,0.000000
8.088644,99.944870,39.830680,99.576690,99.576690,0,1,1,75.000000,0.000000
8.091422,99.944870,39.824870,99.562190,99.562190,0,1,1,75.000000,0.000000
8.094200,99.944870,39.819070,99.547670,99.547670,0,1,1,75.000000,0.000000
8.096978,99.944870,39.813270,99.533160,99.533160,0,1,1,75.000000,0.000000
8.099756,99.944870,39.807460,99.518650,99.518650,0,1,1,75.000000,0.000000
8.102534,99.944870,39.801660,99.504140,99.504140,0,1,1,75.000000,0.000000
8.105312,99.944870,39.795850,99.489630,99.489630,0,1,1,75.000000,0.000000
8.108090,99.944870,39.790050,99.475120,99.475120,0,1,1,75.000000,0.000000
8.110868,99.944870,39.784240,99.460620,99.460620,0,1,1,75.000000,0.000000
8.113647,99.944870,39.778440,99.446110,99.446110,0,1,1,75.000000,0.000000
8.116425,99.944870,39.772640,99.431590,99.431590,0,1,1,75.000000,0.000000
8.119203,99.944870,39.766830,99.417080,99.417080,0,1,1,75.000000,0.000000
8.121981,99.944870,39.761030,99.402570,99.402570,0,1,1,75.000000,0.000000
8.124759,99.944870,39.755230,99.388070,99.388070,0,1,1,75.000000,0.000000
8.127537,99.944870,39.749420,99.373560,99.373560,0,1,1,75.000000,0.000000
8.130315,99.944870,39.743620,99.359050,99.359050,0,1,1,75.000000,0.000000
8.133093,99.944870,39.737810,99.344540,99.344540,0,1,1,75.000000,0.000000
8.135871,99.944870,39.732010,99.330020,99.330020,0,1,1,75.000000,0.000000
8.138649,99.944870,39.726210,99.315520,99.315520,0,1,1,75.000000,0.000000
8.141427,99.944870,39.720400,99.301000,99.301000,0,1,1,75.000000,0.000000
8.144205,99.944870,39.714600,99.286500,99.286500,0,1,1,75.000000,0.000000
8.146983,99.944870,39.708790,99.271990,99.271990,0,1,1,75.000000,0.000000
8.149761,99.944870,39.702990,99.257480,99.257480,0,1,1,75.000000,0.000000
8.152539,99.944870,39.697190,99.242970,99.242970,0,1,1,75.000000,0.000000
8.155317,99.944870,39.691380,99.228450,99.228450,0,1,1,75.000000,0.000000
8.158095,99.944870,39.685580,99.213950,99.213950,0,1,1,75.000000,0.000000
8.160873,99.944870,39.679780,99.199440,99.199440,0,1,1,75.000000,0.000000
8.163651,99.944870,39.673970,99.184920,99.184920,0,1,1,75.000000,0.000000
8.166430,99.944870,39.668170,99.170430,99.170430,0,1,1,75.000000,0.000000
8.169208,99.944870,39.662360,99.155910,99.155910,0,1,1,75.000000,0.000000
8.171986,99.944870,39.656560,99.141400,99.141400,0,1,1,75.000000,0.000000
8.174764,99.944870,39.650760,99.126880,99.126880,0,1,1,75.000000,0.000000
8.177542,99.944870,39.644950,99.112380,99.112380,0,1,1,75.000000,0.000000
8.180320,99.944870,39.639150,99.097870,99.097870,0,1,1,75.000000,0.000000
8.183098,99.944870,39.633340,99.083360,99.083360,0,1,1,75.000000,0.000000
8.185876,99.944870,39.627540,99.068850,99.068850,0,1,1,75.000000,0.000000
8.188654,99.944870,39.621740,99.054340,99.054340,0,1,1,75.000000,0.000000
8.191432,99.944870,39.615930,99.039830,99.039830,0,1,1,75.000000,0.000000
8.194210,99.944870,39.610130,99.025320,99.025320,0,1,1,75.000000,0.000000
8.196988,99.944870,39.604320,99.010810,99.010810,0,1,1,75.000000,0.000000
8.199766,99.944870,39.598520,98.996300,98.996300,0,1,1,75.000000,0.000000
8.202544,99.944870,39.592720,98.981790,98.981790,0,1,1,75.000000,0.000000
8.205322,99.944870,39.586910,98.967280,98.967280,0,1,1,75.000000,0.000000
8.208100,99.944870,39.581110,98.952770,98.952770,0,1,1,75.000000,0.000000
8.210878,99.944870,39.575310,98.938260,98.938260,0,1,1,75.000000,0.000000
8.213656,99.944870,39.569500,98.923750,98.923750,0,1,1,75.000000,0.000000
8.216434,99.944870,39.563700,98.909240,98.909240,0,1,1,75.000000,0.000000
8.219213,99.944870,39.557890,98.894730,98.894730,0,1,1,75.000000,0.000000
8.221991,99.944870,39.552090,98.880220,98.880220,0,1,1,75.000000,0.000000
8.224769,99.944870,39.546280,98.865720,98.865720,0,1,1,75.000000,0.000000
8.227547,99.944870,39.540480,98.851200,98.851200,0,1,1,75.000000,0.000000
8.230325,99.944870,39.534680,98.836690,98.836690,0,1,1,75.000000,0.000000
8.233103,99.944870,39.528870,98.822180,98.822180,0,1,1,75.000000,0.000000
8.235881,99.944870,39.523070,98.807670,98.807670,0,1,1,75.000000,0.000000
8.238659,99.944870,39.517270,98.793170,98.793170,0,1,1,75.000000,0.000000
8.241437,99.944870,39.511460,98.778660,98.778660,0,1,1,75.000000,0.000000
8.244215,99.944870,39.505660,98.764140,98.764140,0,1,1,75.000000,0.000000
8.246993,99.944870,39.499850,98.749630,98.749630,0,1,1,75.000000,0.000000
8.249771,99.944870,39.494050,98.735120,98.735120,0,1,1,75.000000,0.000000
8.252549,99.944870,39.488240,98.720610,98.720610,0,1,1,75.000000,0.000000
8.255327,99.944870,39.482440,98.706100,98.706100,0,1,1,75.000000,0.000000
8.258105,99.944870,39.476630,98.691590,98.691590,0,1,1,75.000000,0.000000
8.260883,99.944870,39.470830,98.677090,98.677090,0,1,1,75.000000,0.000000
8.263661,99.944870,39.465030,98.662570,98.662570,0,1,1,75.000000,0.000000
8.266439,99.944870,39.459220,98.648060,98.648060,0,1,1,75.000000,0.000000
8.269217,99.944870,39.453420,98.633550,98.633550,0,1,1,75.000000,0.000000
8.271996,99.944870,39.447620,98.619040,98.619040,0,1,1,75.000000,0.000000
8.274774,99.944870,39.441810,98.604530,98.604530,0,1,1,75.000000,0.000000
8.277552,99.944870,39.436010,98.590020,98.590020,0,1,1,75.000000,0.000000
8.280330,99.944870,39.430200,98.575510,98.575510,0,1,1,75.000000,0.000000
8.283108,99.944870,39.424400,98.561000,98.561000,0,1,1,75.000000,0.000000
8.285886,99.944870,39.418600,98.546490,98.546490,0,1,1,75.000000,0.000000
8.288664,99.944870,39.412790,98.531980,98.531980,0,1,1,75.000000,0.000000
8.291442,99.944870,39.406990,98.517470,98.517470,0,1,1,75.000000,0.000000
8.294220,99.944870,39.401180,98.502960,98.502960,0,1,1,75.000000,0.000000
8.296998,99.944870,39.395380,98.488450,98.488450,0,1,1,75.000000,0.000000
8.299776,99.944870,39.389580,98.473940,98.473940,0,1,1,75.000000,0.000000
8.302554,99.944870,39.383770,98.459430,98.459430,0,1,1,75.000000,0.000000
8.305332,99.944870,39.377970,98.444920,98.444920,0,1,1,75.000000,0.000000
8.308110,99.944870,39.372160,98.430400,98.430400,0,1,1,75.000000,0.000000
8.310888,99.944870,39.366360,98.415910,98.415910,0,1,1,75.000000,0.000000
8.313666,99.944870,39.360560,98.401390,98.401390,0,1,1,75.000000,0.000000
8.316444,99.944870,39.354750,98.386890,98.386890,0,1,1,75.000000,0.000000
8.319222,99.944870,39.348950,98.372370,98.372370,0,1,1,75.000000,0.000000
8.322001,99.944870,39.343140,98.357860,98.357860,0,1,1,75.000000,0.000000
8.324779,99.944870,39.337340,98.343350,98.343350,0,1,1,75.000000,0.000000
8.327557,99.944870,39.331540,98.328840,98.328840,0,1,1,75.000000,0.000000
8.330335,99.944870,39.325730,98.314320,98.314320,0,1,1,75.000000,0.000000
8.333113,99.944870,39.319930,98.299830,98.299830,0,1,1,75.000000,0.000000
8.335891,99.944870,39.314130,98.285310,98.285310,0,1,1,75.000000,0.000000
8.338669,99.944870,39.308320,98.270800,98.270800,0,1,1,75.000000,0.000000
8.341447,99.944870,39.302520,98.256290,98.256290,0,1,1,75.000000,0.000000
8.344225,99.944870,39.296710,98.241780,98.241780,0,1,1,75.000000,0.000000
8.347003,99.944870,39.290910,98.227270,98.227270,0,1,1,75.000000,0.000000
8.349781,99.944870,39.285100,98.212760,98.212760,0,1,1,75.000000,0.000000
8.352559,99.944870,39.279300,98.198250,98.198250,0,1,1,75.000000,0.000000
8.355337,99.944870,39.273490,98.183740,98.183740,0,1,1,75.000000,0.000000
8.358115,99.944870,39.267690,98.169240,98.169240,0,1,1,75.000000,0.000000
8.360893,99.944870,39.261890,98.154720,98.154720,0,1,1,75.000000,0.000000
8.363671,99.944870,39.256080,98.140210,98.140210,0,1,1,75.000000,0.000000
8.366449,99.944870,39.250280,98.125690,98.125690,0,1,1,75.000000,0.000000
8.369227,99.944870,39.244480,98.111190,98.111190,0,1,1,75.000000,0.000000
8.372005,99.944870,39.238670,98.096680,98.096680,0,1,1,75.000000,0.000000
8.374784,99.944870,39.232870,98.082170,98.082170,0,1,1,75.000000,0.000000
8.377562,99.944870,39.227060,98.067660,98.067660,0,1,1,75.000000,0.000000
8.380340,99.944870,39.221260,98.053150,98.053150,0,1,1,75.000000,0.000000
8.383118,99.944870,39.215450,98.038640,98.038640,0,1,1,75.000000,0.000000
8.385896,99.944870,39.209650,98.024130,98.024130,0,1,1,75.000000,0.000000
8.388674,99.944870,39.203850,98.009610,98.009610,0,1,1,75.000000,0.000000
8.391452,99.944870,39.198040,97.995110,97.995110,0,1,1,75.000000,0.000000
8.394230,99.944870,39.192240,97.980600,97.980600,0,1,1,75.000000,0.000000
8.397008,99.944870,39.186440,97.966090,97.966090,0,1,1,75.000000,0.000000
8.399786,99.944870,39.180630,97.951580,97.951580,0,1,1,75.000000,0.000000
8.402564,99.944870,39.174830,97.937070,97.937070,0,1,1,75.000000,0.000000
8.405342,99.944870,39.169020,97.922550,97.922550,0,1,1,75.000000,0.000000
8.408120,99.944870,39.163220,97.908040,97.908040,0,1,1,75.000000,0.000000
8.410898,99.944870,39.157420,97.893540,97.893540,0,1,1,75.000000,0.000000
8.413676,99.944870,39.151610,97.879030,97.879030,0,1,1,75.000000,0.000000
8.416454,99.944870,39.145810,97.864520,97.864520,0,1,1,75.000000,0.000000
8.419232,99.944870,39.140000,97.850000,97.850000,0,1,1,75.000000,0.000000
8.422010,99.944870,39.134200,97.835500,97.835500,0,1,1,75.000000,0.000000
8.424788,99.944870,39.128400,97.820980,97.820980,0,1,1,75.000000,0.000000
8.427567,99.944870,39.122590,97.806470,97.806470,0,1,1,75.000000,0.000000
8.430345,99.944870,39.116790,97.791970,97.791970,0,1,1,75.000000,0.000000
8.433123,99.944870,39.110980,97.777460,97.777460,0,1,1,75.000000,0.000000
8.435901,99.944870,39.105180,97.762940,97.762940,0,1,1,75.000000,0.000000
8.438679,99.944870,39.099370,97.748440,97.748440,0,1,1,75.000000,0.000000
8.441457,99.944870,39.093570,97.733920,97.733920,0,1,1,75.000000,0.000000
8.444235,99.944870,39.087760,97.719410,97.719410,0,1,1,75.000000,0.000000
8.447013,99.944870,39.081960,97.704900,97.704900,0,1,1,75.000000,0.000000
8.449791,99.944870,39.076160,97.690400,97.690400,0,1,1,75.000000,0.000000
8.452569,99.944870,39.070350,97.675880,97.675880,0,1,1,75.000000,0.000000
8.455347,99.944870,39.064550,97.661370,97.661370,0,1,1,75.000000,0.000000
8.458125,99.944870,39.058750,97.646870,97.646870,0,1,1,75.000000,0.000000
8.460903,99.944870,39.052940,97.632350,97.632350,0,1,1,75.000000,0.000000
8.463681,99.944870,39.047130,97.617840,97.617840,0,1,1,75.000000,0.000000
8.466459,99.944870,39.041330,97.603320,97.603320,0,1,1,75.000000,0.000000
8.469237,99.944870,39.035530,97.588820,97.588820,0,1,1,75.000000,0.000000
8.472015,99.944870,39.029720,97.574310,97.574310,0,1,1,75.000000,0.000000
8.474793,99.944870,39.023920,97.559800,97.559800,0,1,1,75.000000,0.000000
8.477571,99.944870,39.018120,97.545290,97.545290,0,1,1,75.000000,0.000000
8.480350,99.944870,39.012310,97.530780,97.530780,0,1,1,75.000000,0.000000
8.483128,99.944870,39.006510,97.516270,97.516270,0,1,1,75.000000,0.000000
8.485906,99.944870,39.000700,97.501750,97.501750,0,1,1,75.000000,0.000000
8.488684,99.944870,38.994900,97.487240,97.487240,0,1,1,75.000000,0.000000
8.491462,99.944870,38.989100,97.472740,97.472740,0,1,1,75.000000,0.000000
8.494240,99.944870,38.983290,97.458230,97.458230,0,1,1,75.000000,0.000000
8.497018,99.944870,38.977490,97.443720,97.443720,0,1,1,75.000000,0.000000
8.499796,99.944870,38.971680,97.429210,97.429210,0,1,1,75.000000,0.000000
8.502574,99.944870,38.965880,97.414700,97.414700,0,1,1,75.000000,0.000000
8.505352,99.944870,38.960070,97.400180,97.400180,0,1,1,75.000000,0.000000
8.508130,99.944870,38.954270,97.385670,97.385670,0,1,1,75.000000,0.000000
8.510908,99.944870,38.948470,97.371170,97.371170,0,1,1,75.000000,0.000000
8.513686,99.944870,38.942660,97.356650,97.356650,0,1,1,75.000000,0.000000
8.516464,99.944870,38.936860,97.342140,97.342140,0,1,1,75.000000,0.000000
8.519242,99.944870,38.931050,97.327640,97.327640,0,1,1,75.000000,0.000000
8.522020,99.944870,38.925250,97.313130,97.313130,0,1,1,75.000000,0.000000
8.524798,99.944870,38.919450,97.298610,97.298610,0,1,1,75.000000,0.000000
8.527576,99.944870,38.913640,97.284110,97.284110,0,1,1,75.000000,0.000000
8.530354,99.944870,38.907840,97.269590,97.269590,0,1,1,75.000000,0.000000
8.533133,99.944870,38.902030,97.255080,97.255080,0,1,1,75.000000,0.000000
8.535911,99.944870,38.896230,97.240570,97.240570,0,1,1,75.000000,0.000000
8.538689,99.944870,38.890430,97.226070,97.226070,0,1,1,75.000000,0.000000
8.541467,99.944870,38.884620,97.211550,97.211550,0,1,1,75.000000,0.000000
8.544245,99.944870,38.878820,97.197040,97.197040,0,1,1,75.000000,0.000000
8.547023,99.944870,38.873010,97.182530,97.182530,0,1,1,75.000000,0.000000
8.549801,99.944870,38.867210,97.168020,97.168020,0,1,1,75.000000,0.000000
8.552579,99.944870,38.861400,97.153510,97.153510,0,1,1,75.000000,0.000000
8.555357,99.944870,38.855600,97.139000,97.139000,0,1,1,75.000000,0.000000
8.558135,99.944870,38.849800,97.124490,97.124490,0,1,1,75.000000,0.000000
8.560913,99.944870,38.843990,97.109980,97.109980,0,1,1,75.000000,0.000000
8.563691,99.944870,38.838190,97.095470,97.095470,0,1,1,75.000000,0.000000
8.566469,99.944870,38.832380,97.080960,97.080960,0,1,1,75.000000,0.000000
8.569247,99.944870,38.826580,97.066440,97.066440,0,1,1,75.000000,0.000000
8.572025,99.944870,38.820770,97.051930,97.051930,0,1,1,75.000000,0.000000
8.574803,99.944870,38.814970,97.037430,97.037430,0,1,1,75.000000,0.000000
8.577581,99.944870,38.809170,97.022920,97.022920,0,1,1,75.000000,0.000000
8.580359,99.944870,38.803360,97.008400,97.008400,0,1,1,75.000000,0.000000
8.583138,99.944870,38.797560,96.993900,96.993900,0,1,1,75.000000,0.000000
8.585916,99.944870,38.791760,96.979390,96.979390,0,1,1,75.000000,0.000000
8.588694,99.944870,38.785950,96.964870,96.964870,0,1,1,75.000000,0.000000
8.591472,99.944870,38.780140,96.950360,96.950360,0,1,1,75.000000,0.000000
8.594250,99.944870,38.774340,96.935860,96.935860,0,1,1,75.000000,0.000000
8.597028,99.944870,38.768540,96.921340,96.921340,0,1,1,75.000000,0.000000
8.599806,99.944870,38.762730,96.906830,96.906830,0,1,1,75.000000,0.000000
8.602584,99.944870,38.756930,96.892320,96.892320,0,1,1,75.000000,0.000000
8.605362,99.944870,38.751130,96.877820,96.877820,0,1,1,75.000000,0.000000
8.608140,99.944870,38.745320,96.863300,96.863300,0,1,1,75.000000,0.000000
8.610918,99.944870,38.739510,96.848790,96.848790,0,1,1,75.000000,0.000000
8.613696,99.944870,38.733710,96.834270,96.834270,0,1,1,75.000000,0.000000
8.616474,99.944870,38.727910,96.819760,96.819760,0,1,1,75.000000,0.000000
8.619252,99.944870,38.722100,96.805260,96.805260,0,1,1,75.000000,0.000000
8.622030,99.944870,38.716300,96.790740,96.790740,0,1,1,75.000000,0.000000
8.624808,99.944870,38.710490,96.776240,96.776240,0,1,1,75.000000,0.000000
8.627586,99.944870,38.704690,96.761720,96.761720,0,1,1,75.000000,0.000000
8.630364,99.944870,38.698890,96.747220,96.747220,0,1,1,75.000000,0.000000
8.633142,99.944870,38.693080,96.732700,96.732700,0,1,1,75.000000,0.000000
8.635921,99.944870,38.687280,96.718190,96.718190,0,1,1,75.000000,0.000000
8.638699,99.944870,38.681470,96.703680,96.703680,0,1,1,75.000000,0.000000
8.641477,99.944870,38.675670,96.689180,96.689180,0,1,1,75.000000,0.000000
8.644255,99.944870,38.669860,96.674660,96.674660,0,1,1,75.000000,0.000000
8.647033,99.944870,38.664060,96.660150,96.660150,0,1,1,75.000000,0.000000
8.649811,99.944870,38.658260,96.645650,96.645650,0,1,1,75.000000,0.000000
8.652589,99.944870,38.652450,96.631130,96.631130,0,1,1,75.000000,0.000000
8.655367,99.944870,38.646650,96.616620,96.616620,0,1,1,75.000000,0.000000
8.658145,99.944870,38.640850,96.602110,96.602110,0,1,1,75.000000,0.000000
8.660923,99.944870,38.635040,96.587600,96.587600,0,1,1,75.000000,0.000000
8.663701,99.944870,38.629230,96.573080,96.573080,0,1,1,75.000000,0.000000
8.666479,99.944870,38.623430,96.558590,96.558590,0,1,1,75.000000,0.000000
8.669257,99.944870,38.617630,96.544070,96.544070,0,1,1,75.000000,0.000000
8.672035,99.944870,38.611820,96.529560,96.529560,0,1,1,75.000000,0.000000
8.674813,99.944870,38.606020,96.515050,96.515050,0,1,1,75.000000,0.000000
8.677591,99.944870,38.600210,96.500530,96.500530,0,1,1,75.000000,0.000000
8.680369,99.944870,38.594410,96.486020,96.486020,0,1,1,75.000000,0.000000
8.683147,99.944870,38.588600,96.471510,96.471510,0,1,1,75.000000,0.000000
8.685925,99.944870,38.582800,96.457000,96.457000,0,1,1,75.000000,0.000000
8.688704,99.944870,38.577000,96.442490,96.442490,0,1,1,75.000000,0.000000
8.691482,99.944870,38.571190,96.427980,96.427980,0,1,1,75.000000,0.000000
8.694260,99.944870,38.565390,96.413480,96.413480,0,1,1,75.000000,0.000000
8.697038,99.944870,38.559590,96.398960,96.398960,0,1,1,75.000000,0.000000
8.699816,99.944870,38.553780,96.384450,96.384450,0,1,1,75.000000,0.000000
8.702594,99.944870,38.547980,96.369940,96.369940,0,1,1,75.000000,0.000000
8.705372,99.944870,38.542170,96.355420,96.355420,0,1,1,75.000000,0.000000
8.708150,99.944870,38.536370,96.340920,96.340920,0,1,1,75.000000,0.000000
8.710928,99.944870,38.530560,96.326410,96.326410,0,1,1,75.000000,0.000000
8.713706,99.944870,38.524760,96.311900,96.311900,0,1,1,75.000000,0.000000
8.716484,99.944870,38.518950,96.297390,96.297390,0,1,1,75.000000,0.000000
8.719262,99.944870,38.513150,96.282870,96.282870,0,1,1,75.000000,0.000000
8.722040,99.944870,38.507350,96.268370,96.268370,0,1,1,75.000000,0.000000
8.724818,99.944870,38.501540,96.253850,96.253850,0,1,1,75.000000,0.000000
8.727596,99.944870,38.495740,96.239340,96.239340,0,1,1,75.000000,0.000000
8.730374,99.944870,38.489930,96.224830,96.224830,0,1,1,75.000000,0.000000
8.733152,99.944870,38.484130,96.210320,96.210320,0,1,1,75.000000,0.000000
8.735930,99.944870,38.478320,96.195810,96.195810,0,1,1,75.000000,0.000000
8.738708,99.944870,38.472520,96.181300,96.181300,0,1,1,75.000000,0.000000
8.741487,99.944870,38.466720,96.166790,96.166790,0,1,1,75.000000,0.000000
8.744265,99.944870,38.460910,96.152280,96.152280,0,1,1,75.000000,0.000000
8.747043,99.944870,38.455100,96.137760,96.137760,0,1,1,75.000000,0.000000
8.749821,99.944870,38.449300,96.123260,96.123260,0,1,1,75.000000,0.000000
8.752599,99.944870,38.443500,96.108750,96.108750,0,1,1,75.000000,0.000000
8.755377,99.944870,38.437690,96.094230,96.094230,0,1,1,75.000000,0.000000
8.758155,99.944870,38.431890,96.079730,96.079730,0,1,1,75.000000,0.000000
8.760933,99.944870,38.426090,96.065210,96.065210,0,1,1,75.000000,0.000000
8.763711,99.944870,38.420280,96.050700,96.050700,0,1,1,75.000000,0.000000
